file,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09
CastleWard_stirling12-04.csv__hit88,Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),Johanna BOYD (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit89,John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit90,John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Johanna BOYD (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit91,John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab)
CastleWard_stirling12-04.csv__hit92,Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),John HENDRY (Lab),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit93,John HENDRY (Lab),Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit94,Jim THOMSON (SNP),John HENDRY (Lab),John HENDRY (Lab),Johanna BOYD (Lab),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit95,Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit96,Johanna BOYD (Lab),John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Johanna BOYD (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit97,Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),Johanna BOYD (Lab),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit98,John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Johanna BOYD (Lab),John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit99,Jim THOMSON (SNP),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),Johanna BOYD (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab)
CastleWard_stirling12-04.csv__hit100,John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit101,John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),John HENDRY (Lab),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit102,John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab)
CastleWard_stirling12-04.csv__hit103,Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),John HENDRY (Lab),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit104,Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),John HENDRY (Lab),Johanna BOYD (Lab),John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit105,John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Johanna BOYD (Lab),John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit106,Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit107,Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit108,Jim THOMSON (SNP),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),Johanna BOYD (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab)
CastleWard_stirling12-04.csv__hit109,Jim THOMSON (SNP),John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Johanna BOYD (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit110,Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit111,John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),Johanna BOYD (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab)
CastleWard_stirling12-04.csv__hit112,John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit113,Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit114,Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),John HENDRY (Lab),Johanna BOYD (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit115,Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit116,John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit117,Jim THOMSON (SNP),John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit118,Jim THOMSON (SNP),Jim THOMSON (SNP),John HENDRY (Lab),John HENDRY (Lab),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit119,Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit120,John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit121,Jim THOMSON (SNP),Johanna BOYD (Lab),John HENDRY (Lab),John HENDRY (Lab),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit122,Jim THOMSON (SNP),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab)
CastleWard_stirling12-04.csv__hit123,Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),John HENDRY (Lab),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit124,Jim THOMSON (SNP),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),Johanna BOYD (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit125,Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit126,Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit127,Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit128,Jim THOMSON (SNP),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),Johanna BOYD (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab)
CastleWard_stirling12-04.csv__hit129,Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit130,Jim THOMSON (SNP),Jim THOMSON (SNP),John HENDRY (Lab),John HENDRY (Lab),Johanna BOYD (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit131,Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit132,John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),John HENDRY (Lab),Johanna BOYD (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit133,Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),Johanna BOYD (Lab),Johanna BOYD (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit134,Jim THOMSON (SNP),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),Johanna BOYD (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit135,John HENDRY (Lab),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit136,Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),John HENDRY (Lab),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit137,Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit138,Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Johanna BOYD (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit139,John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),Johanna BOYD (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab)
CastleWard_stirling12-04.csv__hit140,Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),John HENDRY (Lab),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit141,Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit142,John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),Johanna BOYD (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit143,Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Johanna BOYD (Lab),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit144,Jim THOMSON (SNP),Johanna BOYD (Lab),John HENDRY (Lab),John HENDRY (Lab),Johanna BOYD (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab)
CastleWard_stirling12-04.csv__hit145,Jim THOMSON (SNP),John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit146,Jim THOMSON (SNP),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab)
CastleWard_stirling12-04.csv__hit147,Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),John HENDRY (Lab),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit148,Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Johanna BOYD (Lab),Johanna BOYD (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit149,Jim THOMSON (SNP),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),Johanna BOYD (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab)
CastleWard_stirling12-04.csv__hit150,Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Johanna BOYD (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit151,John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),John HENDRY (Lab),Johanna BOYD (Lab),Johanna BOYD (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit152,John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab)
CastleWard_stirling12-04.csv__hit153,Jim THOMSON (SNP),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab)
CastleWard_stirling12-04.csv__hit154,John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),Johanna BOYD (Lab),Johanna BOYD (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab)
CastleWard_stirling12-04.csv__hit155,John HENDRY (Lab),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Johanna BOYD (Lab),Johanna BOYD (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit156,Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Johanna BOYD (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit157,Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Johanna BOYD (Lab),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit158,Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),John HENDRY (Lab),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit159,Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),John HENDRY (Lab),Johanna BOYD (Lab),John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit160,Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit161,Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),John HENDRY (Lab),Johanna BOYD (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit162,Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Johanna BOYD (Lab),John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit163,Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),Johanna BOYD (Lab),John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit164,John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit165,Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),John HENDRY (Lab),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit166,John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit167,John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),Johanna BOYD (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab)
CastleWard_stirling12-04.csv__hit168,Jim THOMSON (SNP),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),Johanna BOYD (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit169,Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),John HENDRY (Lab),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit170,John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),John HENDRY (Lab),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit171,Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),John HENDRY (Lab),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit172,John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),John HENDRY (Lab),Johanna BOYD (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit173,Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Johanna BOYD (Lab),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit174,Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),John HENDRY (Lab),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit175,Jim THOMSON (SNP),Jim THOMSON (SNP),John HENDRY (Lab),John HENDRY (Lab),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit176,Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Johanna BOYD (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit177,Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit178,Jim THOMSON (SNP),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),Johanna BOYD (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit179,Jim THOMSON (SNP),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab),John HENDRY (Lab)
CastleWard_stirling12-04.csv__hit180,Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Johanna BOYD (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit181,John HENDRY (Lab),Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit182,John HENDRY (Lab),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
CastleWard_stirling12-04.csv__hit183,Jim THOMSON (SNP),John HENDRY (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Johanna BOYD (Lab),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP),Jim THOMSON (SNP)
