file,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit189,Dale Washam,Dale Washam,Dale Washam,Dale Washam,Jan Shabro,Dale Washam,Dale Washam,Dale Washam,Dale Washam,Dale Washam
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit190,Dale Washam,Dale Washam,Dale Washam,Dale Washam,Jan Shabro,Dale Washam,Dale Washam,Dale Washam,Dale Washam,Dale Washam
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit191,Dale Washam,Dale Washam,Dale Washam,Dale Washam,Jan Shabro,Dale Washam,Dale Washam,Dale Washam,Dale Washam,Dale Washam
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit192,Jan Shabro,Jan Shabro,Jan Shabro,Barbara Gelman,Jan Shabro,Jan Shabro,Dale Washam,Terry Lee,Terry Lee,Barbara Gelman
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit193,Dale Washam,Dale Washam,Dale Washam,Dale Washam,Jan Shabro,Dale Washam,Dale Washam,Dale Washam,Dale Washam,Dale Washam
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit194,Dale Washam,Dale Washam,Dale Washam,Jan Shabro,Dale Washam,Dale Washam,Dale Washam,Dale Washam,Dale Washam,Jan Shabro
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit195,Dale Washam,Jan Shabro,Jan Shabro,Dale Washam,Jan Shabro,Dale Washam,Dale Washam,Dale Washam,Dale Washam,Jan Shabro
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit196,Dale Washam,Jan Shabro,Dale Washam,Dale Washam,Jan Shabro,Dale Washam,Dale Washam,Dale Washam,Dale Washam,Dale Washam
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit197,Dale Washam,Dale Washam,Dale Washam,Dale Washam,Dale Washam,Dale Washam,Dale Washam,Dale Washam,Dale Washam,Jan Shabro
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit198,Jan Shabro,Jan Shabro,Jan Shabro,Jan Shabro,Jan Shabro,Jan Shabro,Jan Shabro,Jan Shabro,Jan Shabro,Jan Shabro
PierceCounty_11042008_CountyAssessorTreasurer.csv__hit199,Barbara Gelman,Dale Washam,Barbara Gelman,Barbara Gelman,Barbara Gelman,Dale Washam,Dale Washam,Dale Washam,Barbara Gelman,Barbara Gelman
Portland_D2_2024.csv__hit0,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit1,Elana Pirtle-Guiney,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Dan Ryan,Dan Ryan
Portland_D2_2024.csv__hit2,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Elana Pirtle-Guiney,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit3,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit4,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit5,Dan Ryan,Sameer Kanal,Elana Pirtle-Guiney,Dan Ryan,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Dan Ryan
Portland_D2_2024.csv__hit6,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit7,Elana Pirtle-Guiney,Sameer Kanal,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit8,Dan Ryan,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Sameer Kanal,Sameer Kanal,Dan Ryan
Portland_D2_2024.csv__hit9,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit10,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit11,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit12,Elana Pirtle-Guiney,Sameer Kanal,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit13,Elana Pirtle-Guiney,Sameer Kanal,Dan Ryan,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Dan Ryan
Portland_D2_2024.csv__hit14,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Dan Ryan,Dan Ryan,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Dan Ryan,Dan Ryan
Portland_D2_2024.csv__hit15,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit16,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Dan Ryan,Sameer Kanal,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Dan Ryan,Dan Ryan,Sameer Kanal,Dan Ryan
Portland_D2_2024.csv__hit17,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Dan Ryan,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Dan Ryan,Dan Ryan,Dan Ryan,Dan Ryan,Dan Ryan
Portland_D2_2024.csv__hit18,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Sameer Kanal,Dan Ryan
Portland_D2_2024.csv__hit19,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit20,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit21,Michelle DePass,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Sameer Kanal,Sameer Kanal,Dan Ryan
Portland_D2_2024.csv__hit22,Elana Pirtle-Guiney,Sameer Kanal,Dan Ryan,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Sameer Kanal,Dan Ryan
Portland_D2_2024.csv__hit23,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit24,Sameer Kanal,Sameer Kanal,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit25,Elana Pirtle-Guiney,Sameer Kanal,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Dan Ryan
Portland_D2_2024.csv__hit26,Sameer Kanal,Sameer Kanal,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan
Portland_D2_2024.csv__hit27,Elana Pirtle-Guiney,Sameer Kanal,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Sameer Kanal,Dan Ryan
Portland_D2_2024.csv__hit28,Sameer Kanal,Dan Ryan,Sameer Kanal,Dan Ryan,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Sameer Kanal,Dan Ryan
Portland_D2_2024.csv__hit29,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit30,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Dan Ryan
Portland_D2_2024.csv__hit31,Sameer Kanal,Sameer Kanal,Dan Ryan,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit32,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Sameer Kanal
Portland_D2_2024.csv__hit33,Sameer Kanal,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit34,Dan Ryan,Sameer Kanal,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Dan Ryan
Portland_D2_2024.csv__hit35,Sameer Kanal,Elana Pirtle-Guiney,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Dan Ryan
Portland_D2_2024.csv__hit36,Sameer Kanal,Sameer Kanal,Dan Ryan,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit37,Elana Pirtle-Guiney,Dan Ryan,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit38,Elana Pirtle-Guiney,Sameer Kanal,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit39,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit40,Elana Pirtle-Guiney,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan
Portland_D2_2024.csv__hit41,Sameer Kanal,Elana Pirtle-Guiney,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit42,Dan Ryan,Sameer Kanal,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit43,Sameer Kanal,Sameer Kanal,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan
Portland_D2_2024.csv__hit44,Dan Ryan,Sameer Kanal,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Dan Ryan,Dan Ryan
Portland_D2_2024.csv__hit45,Elana Pirtle-Guiney,Sameer Kanal,Dan Ryan,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Dan Ryan
Portland_D2_2024.csv__hit46,Elana Pirtle-Guiney,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit47,Dan Ryan,Elana Pirtle-Guiney,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit48,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Dan Ryan
Portland_D2_2024.csv__hit49,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Dan Ryan
Portland_D2_2024.csv__hit50,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit51,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit52,Sameer Kanal,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit53,Dan Ryan,Sameer Kanal,Sameer Kanal,Dan Ryan,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit54,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit55,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit56,Dan Ryan,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Dan Ryan,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Dan Ryan,Dan Ryan
Portland_D2_2024.csv__hit57,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit58,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit59,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit60,Sameer Kanal,Elana Pirtle-Guiney,Dan Ryan,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Sameer Kanal,Dan Ryan
Portland_D2_2024.csv__hit61,Elana Pirtle-Guiney,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Dan Ryan,Dan Ryan
Portland_D2_2024.csv__hit62,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Dan Ryan
Portland_D2_2024.csv__hit63,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Dan Ryan
Portland_D2_2024.csv__hit64,Elana Pirtle-Guiney,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan
Portland_D2_2024.csv__hit65,Sameer Kanal,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit66,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit67,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Dan Ryan,Elana Pirtle-Guiney,Dan Ryan,Dan Ryan,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit68,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Sameer Kanal,Sameer Kanal,Dan Ryan
Portland_D2_2024.csv__hit69,Elana Pirtle-Guiney,Sameer Kanal,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Dan Ryan
Portland_D2_2024.csv__hit70,Elana Pirtle-Guiney,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Dan Ryan
Portland_D2_2024.csv__hit71,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Sameer Kanal,Dan Ryan
Portland_D2_2024.csv__hit72,Dan Ryan,Sameer Kanal,Sameer Kanal,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit73,Dan Ryan,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit74,Sameer Kanal,Elana Pirtle-Guiney,Dan Ryan,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Dan Ryan,Dan Ryan
Portland_D2_2024.csv__hit75,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit76,Sameer Kanal,Elana Pirtle-Guiney,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit77,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit78,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit79,Elana Pirtle-Guiney,Sameer Kanal,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Dan Ryan
Portland_D2_2024.csv__hit80,Elana Pirtle-Guiney,Sameer Kanal,Dan Ryan,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Sameer Kanal
Portland_D2_2024.csv__hit81,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit82,Sameer Kanal,Sameer Kanal,Elana Pirtle-Guiney,Dan Ryan,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit83,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Sameer Kanal,Elana Pirtle-Guiney,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit84,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit85,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Sameer Kanal,Dan Ryan
Portland_D2_2024.csv__hit86,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit87,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit88,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Dan Ryan,Elana Pirtle-Guiney,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Dan Ryan,Dan Ryan
Portland_D2_2024.csv__hit89,Elana Pirtle-Guiney,Sameer Kanal,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Dan Ryan
Portland_D2_2024.csv__hit90,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit91,Dan Ryan,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Sameer Kanal,Dan Ryan
Portland_D2_2024.csv__hit92,Elana Pirtle-Guiney,Dan Ryan,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Dan Ryan
Portland_D2_2024.csv__hit93,Elana Pirtle-Guiney,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit94,Sameer Kanal,Sameer Kanal,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Dan Ryan
Portland_D2_2024.csv__hit95,Dan Ryan,Sameer Kanal,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit96,Dan Ryan,Sameer Kanal,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan
Portland_D2_2024.csv__hit97,Elana Pirtle-Guiney,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Dan Ryan
Portland_D2_2024.csv__hit98,Dan Ryan,Sameer Kanal,Dan Ryan,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit99,Sameer Kanal,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit100,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit101,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit102,Elana Pirtle-Guiney,Sameer Kanal,Dan Ryan,Elana Pirtle-Guiney,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Sameer Kanal,Dan Ryan
Portland_D2_2024.csv__hit103,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Dan Ryan
Portland_D2_2024.csv__hit104,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit105,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit106,Sameer Kanal,Sameer Kanal,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Sameer Kanal,Dan Ryan
Portland_D2_2024.csv__hit107,Dan Ryan,Sameer Kanal,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Sameer Kanal
Portland_D2_2024.csv__hit108,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Dan Ryan
Portland_D2_2024.csv__hit109,Elana Pirtle-Guiney,Michelle DePass,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit110,Elana Pirtle-Guiney,Sameer Kanal,Elana Pirtle-Guiney,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Dan Ryan
Portland_D2_2024.csv__hit111,Sameer Kanal,Elana Pirtle-Guiney,Dan Ryan,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan,Sameer Kanal,Dan Ryan
Portland_D2_2024.csv__hit112,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal
Portland_D2_2024.csv__hit113,Sameer Kanal,Sameer Kanal,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Dan Ryan
Portland_D2_2024.csv__hit114,Elana Pirtle-Guiney,Dan Ryan,Elana Pirtle-Guiney,Dan Ryan,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Dan Ryan
Portland_D2_2024.csv__hit115,Elana Pirtle-Guiney,Elana Pirtle-Guiney,Dan Ryan,Sameer Kanal,Sameer Kanal,Sameer Kanal,Dan Ryan,Dan Ryan,Sameer Kanal,Dan Ryan
