election_id,plurality,IRV,top-two,borda-pm,borda-om,borda-avg,top-3-truncation,condorcet,minimax,smith-plurality,smith-irv,smith-minimax,ranked-pairs,bucklin,smith,tvr-om,tvr-avg,tvr-pm,diversity-0,diversity-1,diversity-2,diversity-3,diversity-4,diversity-5,diversity-6,diversity-7,diversity-8,diversity-9,diversity-10
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit142,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['BAKER Andrew']","['WILLIAMSON Richie']","[]","['BAKER Andrew']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['WILLIAMSON Richie']","['TOMS Karen']","['TOMS Karen', 'SIMMONS Jim', 'BAKER Andrew', 'WILLIAMSON Richie']","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie","BAKER Andrew","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit143,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['BAKER Andrew']","['WILLIAMSON Richie']","[]","['TOMS Karen']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['TOMS Karen']","['TOMS Karen']","['TOMS Karen']","['BAKER Andrew', 'TOMS Karen', 'WILLIAMSON Richie']","BAKER Andrew","TOMS Karen","TOMS Karen","WILLIAMSON Richie","TOMS Karen","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit144,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","[]","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['TOMS Karen']","['BAKER Andrew', 'TOMS Karen', 'WILLIAMSON Richie']","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit145,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['TOMS Karen']","['BAKER Andrew']","['TOMS Karen']","['WILLIAMSON Richie']","[]","['TOMS Karen']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['TOMS Karen']","['TOMS Karen']","['TOMS Karen']","['WILLIAMSON Richie', 'TOMS Karen', 'BAKER Andrew']","BAKER Andrew","BAKER Andrew","TOMS Karen","WILLIAMSON Richie","BAKER Andrew","TOMS Karen","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie","BAKER Andrew"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit146,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['BAKER Andrew']","['WILLIAMSON Richie']","[]","['BAKER Andrew']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['BAKER Andrew']","['TOMS Karen']","['WILLIAMSON Richie', 'TOMS Karen', 'BAKER Andrew']","BAKER Andrew","BAKER Andrew","TOMS Karen","WILLIAMSON Richie","TOMS Karen","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit147,"['WILLIAMSON Richie']","['TOMS Karen']","['TOMS Karen']","['WILLIAMSON Richie']","['BAKER Andrew']","['BAKER Andrew']","['WILLIAMSON Richie']","[]","['BAKER Andrew']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['BAKER Andrew']","['TOMS Karen']","['WILLIAMSON Richie', 'TOMS Karen', 'BAKER Andrew']","BAKER Andrew","WILLIAMSON Richie","TOMS Karen","WILLIAMSON Richie","TOMS Karen","WILLIAMSON Richie","TOMS Karen","TOMS Karen","TOMS Karen","TOMS Karen","BAKER Andrew","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit148,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['TOMS Karen']","['WILLIAMSON Richie']","[]","['TOMS Karen']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['TOMS Karen']","['TOMS Karen']","['TOMS Karen']","['WILLIAMSON Richie', 'TOMS Karen', 'BAKER Andrew']","BAKER Andrew","BAKER Andrew","TOMS Karen","WILLIAMSON Richie","TOMS Karen","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit149,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['KINGSLEY Jason']","['BAKER Andrew']","['WILLIAMSON Richie']","['KINGSLEY Jason']","[]","['TOMS Karen']","['WILLIAMSON Richie']","['TOMS Karen']","['TOMS Karen']","['TOMS Karen']","['TOMS Karen']","['WILLIAMSON Richie', 'TOMS Karen', 'BAKER Andrew']","BAKER Andrew","TOMS Karen","TOMS Karen","TOMS Karen","WILLIAMSON Richie","TOMS Karen","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit150,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['TOMS Karen']","['WILLIAMSON Richie']","[]","['TOMS Karen']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['TOMS Karen']","['TOMS Karen']","['TOMS Karen']","['TOMS Karen', 'WILLIAMSON Richie', 'BAKER Andrew']","BAKER Andrew","BAKER Andrew","TOMS Karen","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","TOMS Karen","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit151,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['TOMS Karen']","['BAKER Andrew']","['TOMS Karen']","['WILLIAMSON Richie']","[]","['TOMS Karen']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['TOMS Karen']","['TOMS Karen']","['TOMS Karen']","['TOMS Karen', 'WILLIAMSON Richie', 'BAKER Andrew']","BAKER Andrew","BAKER Andrew","TOMS Karen","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit152,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['BAKER Andrew']","['WILLIAMSON Richie']","[]","['BAKER Andrew']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['BAKER Andrew']","['TOMS Karen']","['TOMS Karen', 'WILLIAMSON Richie', 'BAKER Andrew']","BAKER Andrew","BAKER Andrew","TOMS Karen","WILLIAMSON Richie","WILLIAMSON Richie","TOMS Karen","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit153,"['WILLIAMSON Richie']","['TOMS Karen']","['WILLIAMSON Richie']","['TOMS Karen']","['BAKER Andrew']","['TOMS Karen']","['WILLIAMSON Richie']","[]","['TOMS Karen']","['WILLIAMSON Richie']","['TOMS Karen']","['TOMS Karen']","['TOMS Karen']","['TOMS Karen']","['TOMS Karen', 'WILLIAMSON Richie', 'BAKER Andrew']","BAKER Andrew","BAKER Andrew","TOMS Karen","TOMS Karen","TOMS Karen","WILLIAMSON Richie","TOMS Karen","TOMS Karen","TOMS Karen","BAKER Andrew","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit154,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['BAKER Andrew']","['WILLIAMSON Richie']","[]","['BAKER Andrew']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['BAKER Andrew']","['TOMS Karen']","['TOMS Karen', 'WILLIAMSON Richie', 'BAKER Andrew']","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit155,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['TOMS Karen']","['BAKER Andrew']","['TOMS Karen']","['WILLIAMSON Richie']","[]","['TOMS Karen']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['TOMS Karen']","['TOMS Karen']","['TOMS Karen']","['WILLIAMSON Richie', 'TOMS Karen', 'BAKER Andrew']","BAKER Andrew","BAKER Andrew","TOMS Karen","TOMS Karen","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit156,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['TOMS Karen']","['BAKER Andrew']","['BAKER Andrew']","['WILLIAMSON Richie']","[]","['BAKER Andrew']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['BAKER Andrew']","['TOMS Karen']","['WILLIAMSON Richie', 'TOMS Karen', 'BAKER Andrew']","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit157,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['TOMS Karen']","['WILLIAMSON Richie']","['BAKER Andrew']","['BAKER Andrew']","['WILLIAMSON Richie']","[]","['BAKER Andrew']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['BAKER Andrew']","['TOMS Karen']","['WILLIAMSON Richie', 'TOMS Karen', 'BAKER Andrew']","BAKER Andrew","TIED","TOMS Karen","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","BAKER Andrew","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit158,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['BAKER Andrew']","['WILLIAMSON Richie']","[]","['BAKER Andrew']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['BAKER Andrew']","['TOMS Karen']","['WILLIAMSON Richie', 'TOMS Karen', 'BAKER Andrew']","BAKER Andrew","WILLIAMSON Richie","TOMS Karen","WILLIAMSON Richie","TOMS Karen","TOMS Karen","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","BAKER Andrew","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit159,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['TOMS Karen']","['BAKER Andrew']","['TOMS Karen']","['WILLIAMSON Richie']","[]","['TOMS Karen']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['TOMS Karen']","['TOMS Karen']","['TOMS Karen']","['WILLIAMSON Richie', 'TOMS Karen', 'BAKER Andrew']","BAKER Andrew","TOMS Karen","TOMS Karen","TOMS Karen","TOMS Karen","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","BAKER Andrew","BAKER Andrew","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit160,"['WILLIAMSON Richie']","['KINGSLEY Jason']","['KINGSLEY Jason']","['KINGSLEY Jason']","['BAKER Andrew']","['TOMS Karen']","['KINGSLEY Jason']","[]","['TOMS Karen']","['WILLIAMSON Richie']","['KINGSLEY Jason']","['TOMS Karen']","['TOMS Karen']","['TOMS Karen']","['WILLIAMSON Richie', 'TOMS Karen', 'KINGSLEY Jason', 'BAKER Andrew']","BAKER Andrew","TOMS Karen","TOMS Karen","TOMS Karen","KINGSLEY Jason","TOMS Karen","KINGSLEY Jason","KINGSLEY Jason","KINGSLEY Jason","BAKER Andrew","KINGSLEY Jason","KINGSLEY Jason","BAKER Andrew","KINGSLEY Jason"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit161,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['BAKER Andrew']","['WILLIAMSON Richie']","[]","['BAKER Andrew']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['BAKER Andrew']","['TOMS Karen']","['WILLIAMSON Richie', 'TOMS Karen', 'BAKER Andrew']","BAKER Andrew","BAKER Andrew","TOMS Karen","WILLIAMSON Richie","TOMS Karen","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit162,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['TOMS Karen']","['BAKER Andrew']","['BAKER Andrew']","['WILLIAMSON Richie']","[]","['BAKER Andrew']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['BAKER Andrew']","['TOMS Karen']","['WILLIAMSON Richie', 'TOMS Karen', 'BAKER Andrew']","BAKER Andrew","BAKER Andrew","TOMS Karen","WILLIAMSON Richie","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit163,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['TOMS Karen']","['BAKER Andrew']","['TOMS Karen']","['WILLIAMSON Richie']","[]","['TOMS Karen']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['TOMS Karen']","['TOMS Karen']","['TOMS Karen']","['WILLIAMSON Richie', 'TOMS Karen', 'BAKER Andrew']","BAKER Andrew","BAKER Andrew","TOMS Karen","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","BAKER Andrew","BAKER Andrew","BAKER Andrew"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit164,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['BAKER Andrew']","['WILLIAMSON Richie']","[]","['BAKER Andrew']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['BAKER Andrew']","['TOMS Karen']","['WILLIAMSON Richie', 'TOMS Karen', 'BAKER Andrew']","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit165,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['TOMS Karen']","['WILLIAMSON Richie']","['BAKER Andrew']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","[]","['TOMS Karen']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['TOMS Karen']","['TOMS Karen']","['TOMS Karen']","['TOMS Karen', 'WILLIAMSON Richie', 'BAKER Andrew']","BAKER Andrew","TOMS Karen","TOMS Karen","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","BAKER Andrew","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit166,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['BAKER Andrew']","['WILLIAMSON Richie']","[]","['BAKER Andrew']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['BAKER Andrew']","['TOMS Karen']","['TOMS Karen', 'WILLIAMSON Richie', 'BAKER Andrew']","BAKER Andrew","WILLIAMSON Richie","TOMS Karen","TOMS Karen","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","BAKER Andrew","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit167,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['BAKER Andrew']","['WILLIAMSON Richie']","[]","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['TOMS Karen']","['TOMS Karen', 'WILLIAMSON Richie', 'BAKER Andrew']","BAKER Andrew","TOMS Karen","TOMS Karen","WILLIAMSON Richie","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit168,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['BAKER Andrew']","['WILLIAMSON Richie']","[]","['BAKER Andrew']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['BAKER Andrew']","['TOMS Karen']","['SIMMONS Jim', 'TOMS Karen', 'WILLIAMSON Richie', 'BAKER Andrew']","BAKER Andrew","BAKER Andrew","TOMS Karen","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit169,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['TOMS Karen']","['BAKER Andrew']","['BAKER Andrew']","['WILLIAMSON Richie']","[]","['BAKER Andrew']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['BAKER Andrew']","['TOMS Karen']","['TOMS Karen', 'WILLIAMSON Richie', 'BAKER Andrew']","BAKER Andrew","BAKER Andrew","BAKER Andrew","TOMS Karen","TOMS Karen","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit170,"['WILLIAMSON Richie']","['BAKER Andrew']","['WILLIAMSON Richie']","['KINGSLEY Jason']","['BAKER Andrew']","['BAKER Andrew']","['KINGSLEY Jason']","[]","['BAKER Andrew']","['WILLIAMSON Richie']","['BAKER Andrew']","['BAKER Andrew']","['BAKER Andrew']","['TOMS Karen']","['WILLIAMSON Richie', 'KINGSLEY Jason', 'TOMS Karen', 'BAKER Andrew']","BAKER Andrew","BAKER Andrew","TOMS Karen","BAKER Andrew","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","BAKER Andrew","BAKER Andrew","BAKER Andrew","BAKER Andrew"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit171,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","[]","['TOMS Karen']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['TOMS Karen']","['TOMS Karen']","['TOMS Karen']","['WILLIAMSON Richie', 'TOMS Karen', 'BAKER Andrew']","BAKER Andrew","TOMS Karen","TOMS Karen","TOMS Karen","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit172,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","[]","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['TOMS Karen']","['WILLIAMSON Richie', 'TOMS Karen', 'BAKER Andrew']","BAKER Andrew","TOMS Karen","TOMS Karen","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit173,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['BAKER Andrew']","['WILLIAMSON Richie']","[]","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['TOMS Karen']","['WILLIAMSON Richie', 'TOMS Karen', 'BAKER Andrew']","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie","TOMS Karen","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit174,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['TOMS Karen']","['BAKER Andrew']","['BAKER Andrew']","['WILLIAMSON Richie']","[]","['BAKER Andrew']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['BAKER Andrew']","['TOMS Karen']","['WILLIAMSON Richie', 'TOMS Karen', 'BAKER Andrew']","BAKER Andrew","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie","TOMS Karen","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit175,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['TOMS Karen']","['BAKER Andrew']","['TOMS Karen']","['WILLIAMSON Richie']","[]","['TOMS Karen', 'BAKER Andrew']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['TOMS Karen', 'BAKER Andrew']","['TOMS Karen']","['TOMS Karen']","['WILLIAMSON Richie', 'TOMS Karen', 'BAKER Andrew']","BAKER Andrew","BAKER Andrew","TOMS Karen","WILLIAMSON Richie","TOMS Karen","TOMS Karen","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","BAKER Andrew","BAKER Andrew","WILLIAMSON Richie","WILLIAMSON Richie"
NSW_Local_Government_2016_Clarence_Valley_Counci 9 seats.csv__hit176,"['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['BAKER Andrew']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","[]","['TOMS Karen']","['WILLIAMSON Richie']","['WILLIAMSON Richie']","['TOMS Karen']","['TOMS Karen']","['TOMS Karen']","['WILLIAMSON Richie', 'TOMS Karen', 'BAKER Andrew']","BAKER Andrew","TOMS Karen","TOMS Karen","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","WILLIAMSON Richie","BAKER Andrew","WILLIAMSON Richie","BAKER Andrew","WILLIAMSON Richie"
