file,percent,rows,all_agree_pct,om_avg_agree_pct,om_pm_agree_pct,avg_pm_agree_pct
IsleofBute_argyll-bute17-08.csv,0.1,7,100.0,100.0,100.0,100.0
IsleofBute_argyll-bute17-08.csv,0.4,7,100.0,100.0,100.0,100.0
IsleofBute_argyll-bute17-08.csv,0.5,6,100.0,100.0,100.0,100.0
KINTYREANDTHEISLANDSWARD_argyll-bute12-02.csv,0.0,8,100.0,100.0,100.0,100.0
KINTYREANDTHEISLANDSWARD_argyll-bute12-02.csv,0.1,8,100.0,100.0,100.0,100.0
KINTYREANDTHEISLANDSWARD_argyll-bute12-02.csv,0.2,7,100.0,100.0,100.0,100.0
KINTYREANDTHEISLANDSWARD_argyll-bute12-02.csv,0.4,7,100.0,100.0,100.0,100.0
KINTYREANDTHEISLANDSWARD_argyll-bute12-02.csv,0.5,6,100.0,100.0,100.0,100.0
KeithandCullenWard_moray12-02,0.0,6,100.0,100.0,100.0,100.0
KeithandCullenWard_moray12-02,0.1,5,100.0,100.0,100.0,100.0
KeithandCullenWard_moray12-02,0.2,5,100.0,100.0,100.0,100.0
KeithandCullenWard_moray12-02,0.3,5,100.0,100.0,100.0,100.0
KeithandCullenWard_moray12-02,0.4,5,100.0,100.0,100.0,100.0
KeithandCullenWard_moray12-02,0.5,4,100.0,100.0,100.0,100.0
KeithandCullen_moray17-02,0.0,6,100.0,100.0,100.0,100.0
KeithandCullen_moray17-02,0.1,6,100.0,100.0,100.0,100.0
KeithandCullen_moray17-02,0.2,5,100.0,100.0,100.0,100.0
KelsoDistrictWard_sc-borders12-08,0.0,9,100.0,100.0,100.0,100.0
KelsoDistrictWard_sc-borders12-08,0.4,9,100.0,100.0,100.0,100.0
KelsoDistrictWard_sc-borders12-08,0.5,7,100.0,100.0,100.0,100.0
KilmarnockEastandHurlford_e-ayrshire17-04.csv,0.0,8,100.0,100.0,100.0,100.0
KilmarnockEastandHurlford_e-ayrshire17-04.csv,0.1,7,100.0,100.0,100.0,100.0
KilmarnockEastandHurlford_e-ayrshire17-04.csv,0.2,7,100.0,100.0,100.0,100.0
KilmarnockEastandHurlford_e-ayrshire17-04.csv,0.3,7,100.0,100.0,100.0,100.0
KilmarnockEastandHurlford_e-ayrshire17-04.csv,0.4,7,100.0,100.0,100.0,100.0
KilmarnockEastandHurlford_e-ayrshire17-04.csv,0.5,6,100.0,100.0,100.0,100.0
KilmarnockNorth_e-ayrshire17-02.csv,0.0,6,100.0,100.0,100.0,100.0
KilmarnockNorth_e-ayrshire17-02.csv,0.1,5,100.0,100.0,100.0,100.0
KilmarnockNorth_e-ayrshire17-02.csv,0.2,5,100.0,100.0,100.0,100.0
KilmarnockNorth_e-ayrshire17-02.csv,0.3,5,100.0,100.0,100.0,100.0
KilmarnockNorth_e-ayrshire17-02.csv,0.4,5,100.0,100.0,100.0,100.0
KilmarnockNorth_e-ayrshire17-02.csv,0.5,4,100.0,100.0,100.0,100.0
KilmarnockSouth_e-ayrshire17-05.csv,0.0,6,100.0,100.0,100.0,100.0
KilmarnockSouth_e-ayrshire17-05.csv,0.1,5,100.0,100.0,100.0,100.0
KilmarnockSouth_e-ayrshire17-05.csv,0.2,5,100.0,100.0,100.0,100.0
KilmarnockSouth_e-ayrshire17-05.csv,0.3,5,100.0,100.0,100.0,100.0
KilmarnockSouth_e-ayrshire17-05.csv,0.4,5,100.0,100.0,100.0,100.0
KilmarnockSouth_e-ayrshire17-05.csv,0.5,4,100.0,100.0,100.0,100.0
KilmarnockWestandCrosshouse_e-ayrshire17-03.csv,0.0,7,100.0,100.0,100.0,100.0
KilmarnockWestandCrosshouse_e-ayrshire17-03.csv,0.1,6,100.0,100.0,100.0,100.0
KilmarnockWestandCrosshouse_e-ayrshire17-03.csv,0.2,6,100.0,100.0,100.0,100.0
KilmarnockWestandCrosshouse_e-ayrshire17-03.csv,0.3,6,100.0,100.0,100.0,100.0
KilmarnockWestandCrosshouse_e-ayrshire17-03.csv,0.4,6,100.0,100.0,100.0,100.0
KilmarnockWestandCrosshouse_e-ayrshire17-03.csv,0.5,5,100.0,100.0,100.0,100.0
KilpatrickWard_w-duns12-04,0.0,8,100.0,100.0,100.0,100.0
KilpatrickWard_w-duns12-04,0.1,8,100.0,100.0,100.0,100.0
KilpatrickWard_w-duns12-04,0.2,7,100.0,100.0,100.0,100.0
KilpatrickWard_w-duns12-04,0.3,7,100.0,100.0,100.0,100.0
KilpatrickWard_w-duns12-04,0.4,7,100.0,100.0,100.0,100.0
KilpatrickWard_w-duns12-04,0.5,6,100.0,100.0,100.0,100.0
Kilpatrick_w-duns17-04,0.0,6,100.0,100.0,100.0,100.0
Kilpatrick_w-duns17-04,0.1,5,100.0,100.0,100.0,100.0
Kilpatrick_w-duns17-04,0.2,5,100.0,100.0,100.0,100.0
Kilwinning_n-ayrshire17-03,0.0,8,100.0,100.0,100.0,100.0
Kilwinning_n-ayrshire17-03,0.1,7,100.0,100.0,100.0,100.0
Kilwinning_n-ayrshire17-03,0.2,7,100.0,100.0,100.0,100.0
Kilwinning_n-ayrshire17-03,0.3,7,100.0,100.0,100.0,100.0
Kilwinning_n-ayrshire17-03,0.4,7,100.0,100.0,100.0,100.0
Kilwinning_n-ayrshire17-03,0.5,6,100.0,100.0,100.0,100.0
Kincorth-Nigg-CoveWard_Ward13.csv,0.0,9,100.0,100.0,100.0,100.0
Kincorth-Nigg-CoveWard_Ward13.csv,0.1,8,100.0,100.0,100.0,100.0
Kincorth-Nigg-CoveWard_Ward13.csv,0.2,8,100.0,100.0,100.0,100.0
Kincorth-Nigg-CoveWard_Ward13.csv,0.3,8,100.0,100.0,100.0,100.0
Kincorth-Nigg-CoveWard_Ward13.csv,0.4,8,100.0,100.0,100.0,100.0
Kincorth-Nigg-CoveWard_Ward13.csv,0.5,7,100.0,100.0,100.0,100.0
KincorthNiggCoveWard_aberdeen17-13.csv,0.0,9,100.0,100.0,100.0,100.0
KincorthNiggCoveWard_aberdeen17-13.csv,0.1,8,100.0,100.0,100.0,100.0
KincorthNiggCoveWard_aberdeen17-13.csv,0.2,8,100.0,100.0,100.0,100.0
KincorthNiggCoveWard_aberdeen17-13.csv,0.3,8,100.0,100.0,100.0,100.0
KincorthNiggCoveWard_aberdeen17-13.csv,0.4,8,100.0,100.0,100.0,100.0
KincorthNiggCoveWard_aberdeen17-13.csv,0.5,7,100.0,100.0,100.0,100.0
Kingswells-Sheddocksley-SummerhillWard_Ward3.csv,0.0,8,100.0,100.0,100.0,100.0
Kingswells-Sheddocksley-SummerhillWard_Ward3.csv,0.1,7,100.0,100.0,100.0,100.0
Kingswells-Sheddocksley-SummerhillWard_Ward3.csv,0.2,7,100.0,100.0,100.0,100.0
Kingswells-Sheddocksley-SummerhillWard_Ward3.csv,0.3,7,100.0,100.0,100.0,100.0
Kingswells-Sheddocksley-SummerhillWard_Ward3.csv,0.4,7,100.0,100.0,100.0,100.0
Kingswells-Sheddocksley-SummerhillWard_Ward3.csv,0.5,6,100.0,100.0,100.0,100.0
KingswellsSheddocksleySummerhillWard_aberdeen17-03.csv,0.0,8,100.0,100.0,100.0,100.0
KingswellsSheddocksleySummerhillWard_aberdeen17-03.csv,0.1,7,100.0,100.0,100.0,100.0
KingswellsSheddocksleySummerhillWard_aberdeen17-03.csv,0.2,7,100.0,100.0,100.0,100.0
KingswellsSheddocksleySummerhillWard_aberdeen17-03.csv,0.3,7,100.0,100.0,100.0,100.0
KingswellsSheddocksleySummerhillWard_aberdeen17-03.csv,0.4,7,100.0,100.0,100.0,100.0
KingswellsSheddocksleySummerhillWard_aberdeen17-03.csv,0.5,6,100.0,100.0,100.0,100.0
Kinross-shire_perth-kinross12-08,0.0,10,100.0,100.0,100.0,100.0
Kinross-shire_perth-kinross12-08,0.5,8,100.0,100.0,100.0,100.0
KintyreandtheIslands_argyll-bute17-02.csv,0.0,7,100.0,100.0,100.0,100.0
KintyreandtheIslands_argyll-bute17-02.csv,0.1,6,100.0,100.0,100.0,100.0
KirkcaldyCentralWard_fife12-12.csv,0.0,7,100.0,100.0,100.0,100.0
KirkcaldyCentralWard_fife12-12.csv,0.1,7,100.0,100.0,100.0,100.0
KirkcaldyCentralWard_fife12-12.csv,0.2,6,100.0,100.0,100.0,100.0
KirkcaldyCentralWard_fife12-12.csv,0.3,6,100.0,100.0,100.0,100.0
KirkcaldyCentralWard_fife12-12.csv,0.4,6,100.0,100.0,100.0,100.0
KirkcaldyCentralWard_fife12-12.csv,0.5,5,100.0,100.0,100.0,100.0
KirkcaldyEastWard_fife12-13.csv,0.0,8,100.0,100.0,100.0,100.0
KirkcaldyEastWard_fife12-13.csv,0.1,7,100.0,100.0,100.0,100.0
KirkcaldyEastWard_fife12-13.csv,0.2,14,100.0,100.0,100.0,100.0
KirkcaldyEastWard_fife12-13.csv,0.3,7,100.0,100.0,100.0,100.0
KirkcaldyEastWard_fife12-13.csv,0.4,7,100.0,100.0,100.0,100.0
KirkcaldyEastWard_fife12-13.csv,0.5,6,100.0,100.0,100.0,100.0
KirkcaldyNorthWard_fife12-11.csv,0.0,8,100.0,100.0,100.0,100.0
KirkcaldyNorthWard_fife12-11.csv,0.1,7,100.0,100.0,100.0,100.0
KirkcaldyNorthWard_fife12-11.csv,0.2,7,100.0,100.0,100.0,100.0
KirkcaldyNorthWard_fife12-11.csv,0.3,7,100.0,100.0,100.0,100.0
KirkcaldyNorthWard_fife12-11.csv,0.4,7,100.0,100.0,100.0,100.0
KirkcaldyNorthWard_fife12-11.csv,0.5,6,100.0,100.0,100.0,100.0
KirkintillochEastandNorthandTwechar_e-duns17-07.csv,0.0,16,100.0,100.0,100.0,100.0
KirkintillochEastandNorthandTwechar_e-duns17-07.csv,0.1,14,100.0,100.0,100.0,100.0
KirkintillochEastandNorthandTwechar_e-duns17-07.csv,0.2,14,100.0,100.0,100.0,100.0
KirkintillochEastandNorthandTwechar_e-duns17-07.csv,0.3,13,100.0,100.0,100.0,100.0
KirkintillochEastandNorthandTwechar_e-duns17-07.csv,0.4,13,100.0,100.0,100.0,100.0
KirkintillochEastandNorthandTwechar_e-duns17-07.csv,0.5,12,100.0,100.0,100.0,100.0
KirkintillochEastandTwechar_e-duns12-08.csv,0.0,8,100.0,100.0,100.0,100.0
KirkintillochEastandTwechar_e-duns12-08.csv,0.1,7,100.0,100.0,100.0,100.0
KirkintillochEastandTwechar_e-duns12-08.csv,0.2,8,100.0,100.0,100.0,100.0
KirkintillochEastandTwechar_e-duns12-08.csv,0.3,7,100.0,100.0,100.0,100.0
KirkintillochEastandTwechar_e-duns12-08.csv,0.5,6,100.0,100.0,100.0,100.0
KirkwallEastWard_orkney17-01,0.0,13,100.0,100.0,100.0,100.0
KirkwallEastWard_orkney17-01,0.1,11,100.0,100.0,100.0,100.0
KirkwallEastWard_orkney17-01,0.2,11,100.0,100.0,100.0,100.0
KirkwallEastWard_orkney17-01,0.3,11,100.0,100.0,100.0,100.0
KirkwallEastWard_orkney17-01,0.4,11,100.0,100.0,100.0,100.0
KirkwallEastWard_orkney17-01,0.5,10,100.0,100.0,100.0,100.0
KirkwallEast_orkney12-01,0.0,9,100.0,100.0,100.0,100.0
KirkwallEast_orkney12-01,0.1,8,100.0,100.0,100.0,100.0
KirkwallEast_orkney12-01,0.2,8,100.0,100.0,100.0,100.0
KirkwallEast_orkney12-01,0.3,8,100.0,100.0,100.0,100.0
KirkwallEast_orkney12-01,0.4,8,100.0,100.0,100.0,100.0
KirkwallEast_orkney12-01,0.5,7,100.0,100.0,100.0,100.0
KirkwallWestandOrphirWard_orkney17-02,0.0,8,100.0,100.0,100.0,100.0
KirkwallWestandOrphirWard_orkney17-02,0.1,7,100.0,100.0,100.0,100.0
KirkwallWestandOrphirWard_orkney17-02,0.2,7,100.0,100.0,100.0,100.0
KirkwallWestandOrphirWard_orkney17-02,0.3,7,100.0,100.0,100.0,100.0
KirkwallWestandOrphirWard_orkney17-02,0.4,7,100.0,100.0,100.0,100.0
KirkwallWestandOrphirWard_orkney17-02,0.5,6,100.0,100.0,100.0,100.0
KirkwallWestandOrphir_orkney12-02,0.0,12,100.0,100.0,100.0,100.0
KirkwallWestandOrphir_orkney12-02,0.1,11,100.0,100.0,100.0,100.0
KirkwallWestandOrphir_orkney12-02,0.2,11,100.0,100.0,100.0,100.0
KirkwallWestandOrphir_orkney12-02,0.3,11,100.0,100.0,100.0,100.0
KirkwallWestandOrphir_orkney12-02,0.4,11,100.0,100.0,100.0,100.0
KirkwallWestandOrphir_orkney12-02,0.5,10,100.0,100.0,100.0,100.0
KirriemuirandDean_angus12-01.csv,0.0,5,100.0,100.0,100.0,100.0
KirriemuirandDean_angus12-01.csv,0.1,4,100.0,100.0,100.0,100.0
KirriemuirandDean_angus12-01.csv,0.2,4,100.0,100.0,100.0,100.0
KirriemuirandDean_angus12-01.csv,0.3,4,100.0,100.0,100.0,100.0
KirriemuirandDean_angus17-01.csv,0.0,7,100.0,100.0,100.0,100.0
KirriemuirandDean_angus17-01.csv,0.1,6,100.0,100.0,100.0,100.0
KirriemuirandDean_angus17-01.csv,0.2,6,100.0,100.0,100.0,100.0
KirriemuirandDean_angus17-01.csv,0.3,6,100.0,100.0,100.0,100.0
KirriemuirandDean_angus17-01.csv,0.4,6,100.0,100.0,100.0,100.0
KirriemuirandDean_angus17-01.csv,0.5,5,100.0,100.0,100.0,100.0
Kyle_s-ayrshire17-06,0.0,5,100.0,100.0,100.0,100.0
Kyle_s-ayrshire17-06,0.1,4,100.0,100.0,100.0,100.0
Kyle_s-ayrshire17-06,0.2,4,100.0,100.0,100.0,100.0
Kyle_s-ayrshire17-06,0.3,4,100.0,100.0,100.0,100.0
Kyle_s-ayrshire17-06,0.4,4,100.0,100.0,100.0,100.0
LOMONDNORTHWARD_argyll-bute12-09.csv,0.0,8,100.0,100.0,100.0,100.0
LOMONDNORTHWARD_argyll-bute12-09.csv,0.1,7,100.0,100.0,100.0,100.0
LOMONDNORTHWARD_argyll-bute12-09.csv,0.2,7,100.0,100.0,100.0,100.0
LOMONDNORTHWARD_argyll-bute12-09.csv,0.3,7,100.0,100.0,100.0,100.0
LOMONDNORTHWARD_argyll-bute12-09.csv,0.4,7,100.0,100.0,100.0,100.0
LOMONDNORTHWARD_argyll-bute12-09.csv,0.5,6,100.0,100.0,100.0,100.0
LandwardCaithnessWard_highland12-04,0.0,9,100.0,100.0,100.0,100.0
LandwardCaithnessWard_highland12-04,0.1,8,100.0,100.0,100.0,100.0
LandwardCaithnessWard_highland12-04,0.2,8,100.0,100.0,100.0,100.0
LandwardCaithnessWard_highland12-04,0.3,8,100.0,100.0,100.0,100.0
LandwardCaithnessWard_highland12-04,0.4,8,100.0,100.0,100.0,100.0
LandwardCaithnessWard_highland12-04,0.5,7,100.0,100.0,100.0,100.0
Langside_langside,0.0,9,100.0,100.0,100.0,100.0
LeaderdaleandMelroseWard_sc-borders12-05,0.0,7,100.0,100.0,100.0,100.0
LeaderdaleandMelroseWard_sc-borders12-05,0.1,6,100.0,100.0,100.0,100.0
LeaderdaleandMelroseWard_sc-borders12-05,0.2,6,100.0,100.0,100.0,100.0
LeaderdaleandMelroseWard_sc-borders12-05,0.3,6,100.0,100.0,100.0,100.0
LeaderdaleandMelroseWard_sc-borders12-05,0.4,6,100.0,100.0,100.0,100.0
LeaderdaleandMelroseWard_sc-borders12-05,0.5,5,100.0,100.0,100.0,100.0
LeithWalkWard_edinburgh by-election 2015 Leith Walk,0.0,11,100.0,100.0,100.0,100.0
LeithWalkWard_edinburgh by-election 2015 Leith Walk,0.1,11,100.0,100.0,100.0,100.0
LeithWalkWard_edinburgh by-election 2015 Leith Walk,0.2,10,100.0,100.0,100.0,100.0
LeithWalkWard_edinburgh by-election 2015 Leith Walk,0.3,10,100.0,100.0,100.0,100.0
LeithWalkWard_edinburgh by-election 2015 Leith Walk,0.4,10,100.0,100.0,100.0,100.0
LeithWalkWard_edinburgh by-election 2015 Leith Walk,0.5,9,100.0,100.0,100.0,100.0
LeithWalkWard_edinburgh12-12.csv,0.0,12,100.0,100.0,100.0,100.0
LeithWard_edinburgh12-13.csv,0.0,8,100.0,100.0,100.0,100.0
LenzieandKirkintillochSouth_e-duns12-07.csv,0.0,5,100.0,100.0,100.0,100.0
LenzieandKirkintillochSouth_e-duns12-07.csv,0.1,4,100.0,100.0,100.0,100.0
LenzieandKirkintillochSouth_e-duns12-07.csv,0.2,4,100.0,100.0,100.0,100.0
LenzieandKirkintillochSouth_e-duns12-07.csv,0.3,4,100.0,100.0,100.0,100.0
LenzieandKirkintillochSouth_e-duns12-07.csv,0.4,4,100.0,100.0,100.0,100.0
LenzieandKirkintillochSouth_e-duns12-07.csv,0.5,3,100.0,100.0,100.0,100.0
LerwickNorth_shetland12-06,0.0,8,100.0,100.0,100.0,100.0
LerwickNorth_shetland12-06,0.1,7,100.0,100.0,100.0,100.0
LerwickNorth_shetland12-06,0.2,7,100.0,100.0,100.0,100.0
LerwickNorth_shetland12-06,0.4,7,100.0,100.0,100.0,100.0
LerwickNorth_shetland12-06,0.5,6,100.0,100.0,100.0,100.0
LerwickSouth_shetland12-07,0.0,8,100.0,100.0,100.0,100.0
LerwickSouth_shetland12-07,0.1,7,100.0,100.0,100.0,100.0
LerwickSouth_shetland12-07,0.2,7,100.0,100.0,100.0,100.0
LerwickSouth_shetland12-07,0.3,7,100.0,100.0,100.0,100.0
LerwickSouth_shetland12-07,0.4,7,100.0,100.0,100.0,100.0
LerwickSouth_shetland12-07,0.5,6,100.0,100.0,100.0,100.0
LevenKennowayAndLargoWard_fife12-22.csv,0.0,9,100.0,100.0,100.0,100.0
LevenWard_w-duns12-02,0.0,8,100.0,100.0,100.0,100.0
LevenWard_w-duns12-02,0.1,7,100.0,100.0,100.0,100.0
LevenWard_w-duns12-02,0.2,7,100.0,100.0,100.0,100.0
LevenWard_w-duns12-02,0.3,7,100.0,100.0,100.0,100.0
LevenWard_w-duns12-02,0.4,7,100.0,100.0,100.0,100.0
LevenWard_w-duns12-02,0.5,6,100.0,100.0,100.0,100.0
Leven_w-duns17-02,0.0,9,100.0,100.0,100.0,100.0
Liberton_GilmertonWard_edinburgh12-16.csv,0.0,9,100.0,100.0,100.0,100.0
Liberton_GilmertonWard_edinburgh12-16.csv,0.1,8,100.0,100.0,100.0,100.0
Liberton_GilmertonWard_edinburgh12-16.csv,0.2,8,100.0,100.0,100.0,100.0
Liberton_GilmertonWard_edinburgh12-16.csv,0.3,8,100.0,100.0,100.0,100.0
Liberton_GilmertonWard_edinburgh12-16.csv,0.4,8,100.0,100.0,100.0,100.0
Liberton_GilmertonWard_edinburgh12-16.csv,0.5,7,100.0,100.0,100.0,100.0
Linlithgow_w-lothian12-01,0.0,7,100.0,100.0,100.0,100.0
Linlithgow_w-lothian12-01,0.1,6,100.0,100.0,100.0,100.0
Linlithgow_w-lothian12-01,0.2,6,100.0,100.0,100.0,100.0
LivingstonNorth_w-lothian12-03,0.0,9,100.0,100.0,100.0,100.0
LivingstonNorth_w-lothian12-03,0.1,8,100.0,100.0,100.0,100.0
LivingstonNorth_w-lothian12-03,0.2,8,100.0,100.0,100.0,100.0
LivingstonNorth_w-lothian12-03,0.3,8,100.0,100.0,100.0,100.0
LivingstonNorth_w-lothian12-03,0.4,8,100.0,100.0,100.0,100.0
LivingstonNorth_w-lothian12-03,0.5,7,100.0,100.0,100.0,100.0
LochaTuath_eilean-siar12-08.csv,0.0,12,100.0,100.0,100.0,100.0
LochaTuath_eilean-siar12-08.csv,0.1,9,100.0,100.0,100.0,100.0
LochaTuath_eilean-siar12-08.csv,0.2,7,100.0,100.0,100.0,100.0
LochaTuath_eilean-siar17-08.csv,0.0,7,100.0,100.0,100.0,100.0
LochaTuath_eilean-siar17-08.csv,0.1,6,100.0,100.0,100.0,100.0
LochaTuath_eilean-siar17-08.csv,0.2,13,100.0,100.0,100.0,100.0
LochaTuath_eilean-siar17-08.csv,0.3,6,100.0,100.0,100.0,100.0
LochaTuath_eilean-siar17-08.csv,0.4,6,100.0,100.0,100.0,100.0
LochaTuath_eilean-siar17-08.csv,0.5,5,100.0,100.0,100.0,100.0
LocharWard_dumgal12-09.csv,0.0,6,100.0,100.0,100.0,100.0
LocharWard_dumgal12-09.csv,0.1,5,100.0,100.0,100.0,100.0
LocharWard_dumgal12-09.csv,0.2,5,100.0,100.0,100.0,100.0
LocharWard_dumgal12-09.csv,0.3,5,100.0,100.0,100.0,100.0
LocharWard_dumgal12-09.csv,0.4,5,100.0,100.0,100.0,100.0
LocharWard_dumgal12-09.csv,0.5,4,100.0,100.0,100.0,100.0
Lochar_dumgal17-08.csv,0.0,10,100.0,100.0,100.0,100.0
Lochar_dumgal17-08.csv,0.1,9,100.0,100.0,100.0,100.0
Lochar_dumgal17-08.csv,0.2,9,100.0,100.0,100.0,100.0
Lochar_dumgal17-08.csv,0.3,9,100.0,100.0,100.0,100.0
Lochar_dumgal17-08.csv,0.4,9,100.0,100.0,100.0,100.0
Lochar_dumgal17-08.csv,0.5,8,100.0,100.0,100.0,100.0
LocheeWard_dundee12-02.csv,0.0,10,100.0,100.0,100.0,100.0
LocheeWard_dundee12-02.csv,0.1,9,100.0,100.0,100.0,100.0
Lochee_dundee17-02.csv,0.0,11,100.0,100.0,100.0,100.0
Lochee_dundee17-02.csv,0.1,10,100.0,100.0,100.0,100.0
Lochee_dundee17-02.csv,0.2,10,100.0,100.0,100.0,100.0
Lochee_dundee17-02.csv,0.3,10,100.0,100.0,100.0,100.0
Lochee_dundee17-02.csv,0.4,10,100.0,100.0,100.0,100.0
Lochee_dundee17-02.csv,0.5,9,100.0,100.0,100.0,100.0
LochgellyAndCardendenWard_fife12-09.csv,0.0,6,100.0,100.0,100.0,100.0
LochgellyAndCardendenWard_fife12-09.csv,0.1,5,100.0,100.0,100.0,100.0
LochgellyAndCardendenWard_fife12-09.csv,0.2,5,100.0,100.0,100.0,100.0
LochgellyAndCardendenWard_fife12-09.csv,0.3,5,100.0,100.0,100.0,100.0
LochgellyAndCardendenWard_fife12-09.csv,0.4,5,100.0,100.0,100.0,100.0
LochgellyAndCardendenWard_fife12-09.csv,0.5,4,100.0,100.0,100.0,100.0
LomondNorth_argyll-bute17-09.csv,0.0,8,100.0,100.0,100.0,100.0
LomondWard_w-duns12-01,0.0,8,100.0,100.0,100.0,100.0
LomondWard_w-duns12-01,0.1,7,100.0,100.0,100.0,100.0
LomondWard_w-duns12-01,0.2,7,100.0,100.0,100.0,100.0
LomondWard_w-duns12-01,0.5,7,100.0,100.0,100.0,100.0
LowerBraes_falkirk12-08.csv,0.0,5,100.0,100.0,100.0,100.0
LowerBraes_falkirk12-08.csv,0.1,4,100.0,100.0,100.0,100.0
LowerBraes_falkirk12-08.csv,0.2,4,100.0,100.0,100.0,100.0
LowerDeesideWard_Ward9.csv,0.0,8,100.0,100.0,100.0,100.0
LowerDeesideWard_Ward9.csv,0.1,7,100.0,100.0,100.0,100.0
LowerDeesideWard_aberdeen17-09.csv,0.0,9,100.0,100.0,100.0,100.0
LowerDeesideWard_aberdeen17-09.csv,0.1,8,100.0,100.0,100.0,100.0
LowerDeesideWard_aberdeen17-09.csv,0.2,8,100.0,100.0,100.0,100.0
LowerDeesideWard_aberdeen17-09.csv,0.3,8,100.0,100.0,100.0,100.0
LowerDeesideWard_aberdeen17-09.csv,0.4,8,100.0,100.0,100.0,100.0
LowerDeesideWard_aberdeen17-09.csv,0.5,7,100.0,100.0,100.0,100.0
MIDARGYLLWARD_argyll-bute12-03.csv,0.0,7,100.0,100.0,100.0,100.0
MIDARGYLLWARD_argyll-bute12-03.csv,0.1,6,100.0,100.0,100.0,100.0
MIDARGYLLWARD_argyll-bute12-03.csv,0.2,6,100.0,100.0,100.0,100.0
MIDARGYLLWARD_argyll-bute12-03.csv,0.3,6,100.0,100.0,100.0,100.0
MIDARGYLLWARD_argyll-bute12-03.csv,0.4,6,100.0,100.0,100.0,100.0
MIDARGYLLWARD_argyll-bute12-03.csv,0.5,5,100.0,100.0,100.0,100.0
MaryfieldWard_dundee12-05.csv,0.0,8,100.0,100.0,100.0,100.0
MaryfieldWard_dundee12-05.csv,0.1,7,100.0,100.0,100.0,100.0
MaryfieldWard_dundee12-05.csv,0.2,7,100.0,100.0,100.0,100.0
MaryfieldWard_dundee12-05.csv,0.3,7,100.0,100.0,100.0,100.0
MaryfieldWard_dundee12-05.csv,0.4,7,100.0,100.0,100.0,100.0
MaryfieldWard_dundee12-05.csv,0.5,6,100.0,100.0,100.0,100.0
Maryfield_dundee17-05.csv,0.0,8,100.0,100.0,100.0,100.0
Maryfield_dundee17-05.csv,0.1,7,100.0,100.0,100.0,100.0
Maryfield_dundee17-05.csv,0.2,7,100.0,100.0,100.0,100.0
Maryfield_dundee17-05.csv,0.3,7,100.0,100.0,100.0,100.0
Maryfield_dundee17-05.csv,0.4,7,100.0,100.0,100.0,100.0
Maryfield_dundee17-05.csv,0.5,6,100.0,100.0,100.0,100.0
Maryhill_maryhill,0.0,9,100.0,100.0,100.0,100.0
MayboleNorthCarrickandCoylton_s-ayrshire17-07,0.0,6,100.0,100.0,100.0,100.0
MayboleNorthCarrickandCoylton_s-ayrshire17-07,0.1,5,100.0,100.0,100.0,100.0
MayboleNorthCarrickandCoylton_s-ayrshire17-07,0.2,5,100.0,100.0,100.0,100.0
Meadows_MorningsideWard_edinburgh12-10.csv,0.0,8,100.0,100.0,100.0,100.0
Meadows_MorningsideWard_edinburgh12-10.csv,0.1,7,100.0,100.0,100.0,100.0
Meadows_MorningsideWard_edinburgh12-10.csv,0.2,7,100.0,100.0,100.0,100.0
MearnsWard_aberdeenshire12-19.csv,0.0,8,100.0,100.0,100.0,100.0
MidArgyll_argyll-bute17-03.csv,0.0,8,100.0,100.0,100.0,100.0
MidArgyll_argyll-bute17-03.csv,0.1,7,100.0,100.0,100.0,100.0
MidArgyll_argyll-bute17-03.csv,0.2,7,100.0,100.0,100.0,100.0
MidArgyll_argyll-bute17-03.csv,0.3,7,100.0,100.0,100.0,100.0
MidArgyll_argyll-bute17-03.csv,0.4,7,100.0,100.0,100.0,100.0
MidArgyll_argyll-bute17-03.csv,0.5,6,100.0,100.0,100.0,100.0
MidBerwickshireWard_sc-borders12-06,0.0,6,100.0,100.0,100.0,100.0
MidFormartineWard_aberdeenshire12-08.csv,0.0,8,100.0,100.0,100.0,100.0
MidGallowayWard_dumgal12-03.csv,0.0,7,100.0,100.0,100.0,100.0
MidGallowayWard_dumgal12-03.csv,0.1,6,100.0,100.0,100.0,100.0
MidGallowayWard_dumgal12-03.csv,0.2,6,100.0,100.0,100.0,100.0
MidGallowayandWigtownWest_dumgal17-02.csv,0.0,10,100.0,100.0,100.0,100.0
MidGallowayandWigtownWest_dumgal17-02.csv,0.1,9,100.0,100.0,100.0,100.0
MidGallowayandWigtownWest_dumgal17-02.csv,0.4,9,100.0,100.0,100.0,100.0
MidGallowayandWigtownWest_dumgal17-02.csv,0.5,8,100.0,100.0,100.0,100.0
MidandUpperNithsdaleWard_dumgal12-08.csv,0.0,7,100.0,100.0,100.0,100.0
MidandUpperNithsdaleWard_dumgal12-08.csv,0.1,6,100.0,100.0,100.0,100.0
MidandUpperNithsdaleWard_dumgal12-08.csv,0.2,6,100.0,100.0,100.0,100.0
MidandUpperNithsdaleWard_dumgal12-08.csv,0.3,6,100.0,100.0,100.0,100.0
MidandUpperNithsdaleWard_dumgal12-08.csv,0.4,6,100.0,100.0,100.0,100.0
MidandUpperNithsdaleWard_dumgal12-08.csv,0.5,5,100.0,100.0,100.0,100.0
MidandUpperNithsdale_dumgal17-07.csv,0.0,6,100.0,100.0,100.0,100.0
MidandUpperNithsdale_dumgal17-07.csv,0.1,5,100.0,100.0,100.0,100.0
