file,method,candidate_cloned,percent,baseline_winner,new_winner
Ward5-Rosyth_fife17-05.csv,OM,Samantha STEELE SNP,0.4,Samantha STEELE SNP,Clone
Ward5-SteppsChrystonandMuirhead_Preference Profile Ward 5 Stepps Chryston and Muirhead,OM,John MCLAREN Lab,0.2,Josh CAIRNS SNP,John MCLAREN Lab
Ward5-SteppsChrystonandMuirhead_Preference Profile Ward 5 Stepps Chryston and Muirhead,OM,Margaret-Anne SHAW Lab,0.2,Josh CAIRNS SNP,John MCLAREN Lab
Ward5-SteppsChrystonandMuirhead_Preference Profile Ward 5 Stepps Chryston and Muirhead,OM,John MCLAREN Lab,0.3,Josh CAIRNS SNP,John MCLAREN Lab
Ward5-SteppsChrystonandMuirhead_Preference Profile Ward 5 Stepps Chryston and Muirhead,OM,Margaret-Anne SHAW Lab,0.3,Josh CAIRNS SNP,John MCLAREN Lab
Ward5-SteppsChrystonandMuirhead_Preference Profile Ward 5 Stepps Chryston and Muirhead,OM,John MCLAREN Lab,0.4,Josh CAIRNS SNP,Clone
Ward5-SteppsChrystonandMuirhead_Preference Profile Ward 5 Stepps Chryston and Muirhead,OM,Margaret-Anne SHAW Lab,0.4,Josh CAIRNS SNP,John MCLAREN Lab
Ward5-SteppsChrystonandMuirhead_Preference Profile Ward 5 Stepps Chryston and Muirhead,OM,Josh CAIRNS SNP,0.4,Josh CAIRNS SNP,Clone
Ward5-SteppsChrystonandMuirhead_Preference Profile Ward 5 Stepps Chryston and Muirhead,OM,Margaret-Anne SHAW Lab,0.5,Josh CAIRNS SNP,John MCLAREN Lab
Ward5-StirlingWest_preferenceprofile_v0001_ward-5-stirling-west_06052022_124253,OM,Neil BENNY Con,0.1,Scott FARMER SNP,Neil BENNY Con
Ward5-StirlingWest_preferenceprofile_v0001_ward-5-stirling-west_06052022_124253,OM,Neil BENNY Con,0.2,Scott FARMER SNP,Neil BENNY Con
Ward5-StirlingWest_preferenceprofile_v0001_ward-5-stirling-west_06052022_124253,OM,Neil BENNY Con,0.3,Scott FARMER SNP,Neil BENNY Con
Ward5-StirlingWest_preferenceprofile_v0001_ward-5-stirling-west_06052022_124253,OM,Alastair PETTIGREW Con,0.3,Scott FARMER SNP,Neil BENNY Con
Ward5-StirlingWest_preferenceprofile_v0001_ward-5-stirling-west_06052022_124253,OM,Jen PRESTON Lab,0.4,Scott FARMER SNP,Jen PRESTON Lab
Ward5-StirlingWest_preferenceprofile_v0001_ward-5-stirling-west_06052022_124253,OM,Neil BENNY Con,0.4,Scott FARMER SNP,Neil BENNY Con
Ward5-StirlingWest_preferenceprofile_v0001_ward-5-stirling-west_06052022_124253,OM,Alastair PETTIGREW Con,0.4,Scott FARMER SNP,Neil BENNY Con
Ward5-StirlingWest_preferenceprofile_v0001_ward-5-stirling-west_06052022_124253,OM,Neil BENNY Con,0.5,Scott FARMER SNP,Clone
Ward5-StirlingWest_preferenceprofile_v0001_ward-5-stirling-west_06052022_124253,OM,Alastair PETTIGREW Con,0.5,Scott FARMER SNP,Neil BENNY Con
Ward5-Strathtay_perth-kinross17-05,OM,John KELLAS SNP,0.2,Anne JARVIS Con,John KELLAS SNP
Ward5-Strathtay_perth-kinross17-05,OM,Grant LAING SNP,0.2,Anne JARVIS Con,John KELLAS SNP
Ward5-Strathtay_perth-kinross17-05,OM,John KELLAS SNP,0.3,Anne JARVIS Con,John KELLAS SNP
Ward5-Strathtay_perth-kinross17-05,OM,Grant LAING SNP,0.3,Anne JARVIS Con,John KELLAS SNP
Ward5-Strathtay_perth-kinross17-05,OM,John KELLAS SNP,0.4,Anne JARVIS Con,John KELLAS SNP
Ward5-Strathtay_perth-kinross17-05,OM,Grant LAING SNP,0.4,Anne JARVIS Con,Grant LAING SNP
Ward5-Strathtay_perth-kinross17-05,OM,John KELLAS SNP,0.5,Anne JARVIS Con,Clone
Ward5-Strathtay_perth-kinross17-05,OM,Grant LAING SNP,0.5,Anne JARVIS Con,John KELLAS SNP
Ward5-WesterRossStrathpefferandLochalsh_highland17-05,OM,Topher DAWSON Grn,0.1,Ian COCKBURN SNP,Clone
Ward5-WesterRossStrathpefferandLochalsh_highland17-05,OM,Richard GREENE Ind,0.1,Ian COCKBURN SNP,Richard GREENE Ind
Ward5-WesterRossStrathpefferandLochalsh_highland17-05,OM,Kate STEPHEN LD,0.1,Ian COCKBURN SNP,Kate STEPHEN LD
Ward5-WesterRossStrathpefferandLochalsh_highland17-05,OM,Biz CAMPBELL Ind,0.1,Ian COCKBURN SNP,Biz CAMPBELL Ind
Ward5-WesterRossStrathpefferandLochalsh_highland17-05,OM,Ian COCKBURN SNP,0.2,Ian COCKBURN SNP,Clone
Ward5-WesterRossStrathpefferandLochalsh_highland17-05,OM,Richard GREENE Ind,0.2,Ian COCKBURN SNP,Clone
Ward5-WesterRossStrathpefferandLochalsh_highland17-05,OM,Kate STEPHEN LD,0.2,Ian COCKBURN SNP,Clone
Ward5-WesterRossStrathpefferandLochalsh_highland17-05,OM,Biz CAMPBELL Ind,0.2,Ian COCKBURN SNP,Clone
Ward5-WesterRossStrathpefferandLochalsh_highland17-05,OM,Ian COCKBURN SNP,0.3,Ian COCKBURN SNP,Clone
Ward5-WesterRossStrathpefferandLochalsh_highland17-05,OM,Richard GREENE Ind,0.3,Ian COCKBURN SNP,Clone
Ward5-WesterRossStrathpefferandLochalsh_highland17-05,OM,Kate STEPHEN LD,0.3,Ian COCKBURN SNP,Clone
Ward5-WesterRossStrathpefferandLochalsh_highland17-05,OM,Biz CAMPBELL Ind,0.3,Ian COCKBURN SNP,Clone
Ward5-WesterRossStrathpefferandLochalsh_highland17-05,OM,Ian COCKBURN SNP,0.4,Ian COCKBURN SNP,Clone
Ward5-WesterRossStrathpefferandLochalsh_highland17-05,OM,Richard GREENE Ind,0.4,Ian COCKBURN SNP,Biz CAMPBELL Ind
Ward5-WesterRossStrathpefferandLochalsh_highland17-05,OM,Kate STEPHEN LD,0.4,Ian COCKBURN SNP,Biz CAMPBELL Ind
Ward5-WesterRossStrathpefferandLochalsh_highland17-05,OM,Biz CAMPBELL Ind,0.4,Ian COCKBURN SNP,Clone
Ward5-WesterRossStrathpefferandLochalsh_highland17-05,OM,Richard GREENE Ind,0.5,Ian COCKBURN SNP,Biz CAMPBELL Ind
Ward5-WesterRossStrathpefferandLochalsh_highland17-05,OM,Kate STEPHEN LD,0.5,Ian COCKBURN SNP,Biz CAMPBELL Ind
Ward5ClackmannanshireEast_ward5.csv,OM,Kathleen Mary MARTIN Lab,0.1,Denis COYNE Con,Kathleen Mary MARTIN Lab
Ward5ClackmannanshireEast_ward5.csv,OM,Scott HARRISON SNP,0.1,Denis COYNE Con,Scott HARRISON SNP
Ward5ClackmannanshireEast_ward5.csv,OM,Marion ROBERTSON Grn,0.2,Denis COYNE Con,Scott HARRISON SNP
Ward5ClackmannanshireEast_ward5.csv,OM,Kathleen Mary MARTIN Lab,0.2,Denis COYNE Con,Kathleen Mary MARTIN Lab
Ward5ClackmannanshireEast_ward5.csv,OM,Scott HARRISON SNP,0.2,Denis COYNE Con,Scott HARRISON SNP
Ward5ClackmannanshireEast_ward5.csv,OM,Marion ROBERTSON Grn,0.3,Denis COYNE Con,Scott HARRISON SNP
Ward5ClackmannanshireEast_ward5.csv,OM,Kathleen Mary MARTIN Lab,0.3,Denis COYNE Con,Kathleen Mary MARTIN Lab
Ward5ClackmannanshireEast_ward5.csv,OM,Scott HARRISON SNP,0.3,Denis COYNE Con,Scott HARRISON SNP
Ward5ClackmannanshireEast_ward5.csv,OM,Marion ROBERTSON Grn,0.4,Denis COYNE Con,Scott HARRISON SNP
Ward5ClackmannanshireEast_ward5.csv,OM,Kathleen Mary MARTIN Lab,0.4,Denis COYNE Con,Clone
Ward5ClackmannanshireEast_ward5.csv,OM,Denis COYNE Con,0.4,Denis COYNE Con,Clone
Ward5ClackmannanshireEast_ward5.csv,OM,Scott HARRISON SNP,0.4,Denis COYNE Con,Clone
Ward5ClackmannanshireEast_ward5.csv,OM,Kathleen Mary MARTIN Lab,0.5,Denis COYNE Con,Clone
Ward5ClackmannanshireEast_ward5.csv,OM,Scott HARRISON SNP,0.5,Denis COYNE Con,Clone
Ward5Govan_glasgow12-05.csv,OM,Jonathan MACKIE SNP,0.1,James ADAMS Lab,Allison HUNTER SNP
Ward5Govan_glasgow12-05.csv,OM,Allison HUNTER SNP,0.1,James ADAMS Lab,Allison HUNTER SNP
Ward5Govan_glasgow12-05.csv,OM,Tahir MOHAMMED SNP,0.1,James ADAMS Lab,Allison HUNTER SNP
Ward5Govan_glasgow12-05.csv,OM,Jonathan MACKIE SNP,0.2,James ADAMS Lab,Allison HUNTER SNP
Ward5Govan_glasgow17-005.csv,OM,Stephen DORNAN SNP,0.3,Stephen DORNAN SNP,Clone
Ward5Govan_glasgow17-005.csv,OM,Stephen DORNAN SNP,0.4,Stephen DORNAN SNP,Clone
Ward5KilmarnockSouth_e-ayrshire12-05.csv,OM,John KNAPP Lab,0.3,Jim TODD SNP,John KNAPP Lab
Ward5KilmarnockSouth_e-ayrshire12-05.csv,OM,Ronnie SCOTT Lab,0.4,Jim TODD SNP,John KNAPP Lab
Ward5KilmarnockSouth_e-ayrshire12-05.csv,OM,John KNAPP Lab,0.4,Jim TODD SNP,John KNAPP Lab
Ward5KilmarnockSouth_e-ayrshire12-05.csv,OM,Hugh ROSS SNP,0.5,Jim TODD SNP,Clone
Ward5KilmarnockSouth_e-ayrshire12-05.csv,OM,Ronnie SCOTT Lab,0.5,Jim TODD SNP,John KNAPP Lab
Ward5NorthBerwickCoastal_e-lothian12-05.csv,OM,Jim GOODFELLOW Lab,0.2,Tim DAY Con,Jim GOODFELLOW Lab
Ward5NorthBerwickCoastal_e-lothian12-05.csv,OM,Jim GOODFELLOW Lab,0.3,Tim DAY Con,Jim GOODFELLOW Lab
Ward5NorthBerwickCoastal_e-lothian12-05.csv,OM,David Stuart BERRY SNP,0.3,Tim DAY Con,David Stuart BERRY SNP
Ward5NorthBerwickCoastal_e-lothian12-05.csv,OM,Jim GOODFELLOW Lab,0.4,Tim DAY Con,Jim GOODFELLOW Lab
Ward5NorthBerwickCoastal_e-lothian12-05.csv,OM,David Stuart BERRY SNP,0.4,Tim DAY Con,Clone
Ward5NorthBerwickCoastal_e-lothian12-05.csv,OM,Jim GOODFELLOW Lab,0.5,Tim DAY Con,Clone
Ward5NorthBerwickCoastal_e-lothian12-05.csv,OM,David Stuart BERRY SNP,0.5,Tim DAY Con,Clone
Ward5Strathkelvin_n-lanarks12-05,OM,William HOGG Lab,0.4,William HOGG Lab,Clone
Ward6-ArbroathWestLethamandFriockheim_ward6.csv,OM,Louise NICOL Con,0.2,Serena Mary COWDY SNP,Louise NICOL Con
Ward6-ArbroathWestLethamandFriockheim_ward6.csv,OM,Serena Mary COWDY SNP,0.3,Serena Mary COWDY SNP,Clone
Ward6-ArbroathWestLethamandFriockheim_ward6.csv,OM,Louise NICOL Con,0.3,Serena Mary COWDY SNP,Clone
Ward6-ArbroathWestLethamandFriockheim_ward6.csv,OM,Serena Mary COWDY SNP,0.4,Serena Mary COWDY SNP,Clone
Ward6-Cowal_ward6.csv,OM,William SINCLAIR LD,0.2,Gordon BLAIR SNP,William SINCLAIR LD
Ward6-Cowal_ward6.csv,OM,Yvonne MCNEILLY Con,0.2,Gordon BLAIR SNP,William SINCLAIR LD
Ward6-Cowal_ward6.csv,OM,William SINCLAIR LD,0.3,Gordon BLAIR SNP,William SINCLAIR LD
Ward6-Cowal_ward6.csv,OM,Yvonne MCNEILLY Con,0.3,Gordon BLAIR SNP,William SINCLAIR LD
Ward6-Cowal_ward6.csv,OM,William SINCLAIR LD,0.4,Gordon BLAIR SNP,Clone
Ward6-Cowal_ward6.csv,OM,Gordon BLAIR SNP,0.4,Gordon BLAIR SNP,Clone
Ward6-Cowal_ward6.csv,OM,Yvonne MCNEILLY Con,0.4,Gordon BLAIR SNP,William SINCLAIR LD
Ward6-Cowal_ward6.csv,OM,William SINCLAIR LD,0.5,Gordon BLAIR SNP,Clone
Ward6-Cowal_ward6.csv,OM,Yvonne MCNEILLY Con,0.5,Gordon BLAIR SNP,William SINCLAIR LD
Ward6-CromartyFirth_Highland 2023 by-election Ward 6,OM,Sinclair COGHILL Ind,0.1,John EDMONDSON LD,Clone
Ward6-CromartyFirth_Highland 2023 by-election Ward 6,OM,John EDMONDSON LD,0.1,John EDMONDSON LD,Clone
Ward6-CromartyFirth_Highland 2023 by-election Ward 6,OM,Martin RATTRAY Ind,0.1,John EDMONDSON LD,Clone
Ward6-CromartyFirth_Highland 2023 by-election Ward 6,OM,Richard James CROSS Ind,0.1,John EDMONDSON LD,Sinclair COGHILL Ind
Ward6-CromartyFirth_Highland 2023 by-election Ward 6,OM,Sinclair COGHILL Ind,0.2,John EDMONDSON LD,Clone
Ward6-CromartyFirth_Highland 2023 by-election Ward 6,OM,John EDMONDSON LD,0.2,John EDMONDSON LD,Clone
Ward6-CromartyFirth_Highland 2023 by-election Ward 6,OM,Martin RATTRAY Ind,0.2,John EDMONDSON LD,Clone
Ward6-CromartyFirth_Highland 2023 by-election Ward 6,OM,Richard James CROSS Ind,0.2,John EDMONDSON LD,Sinclair COGHILL Ind
Ward6-CromartyFirth_Highland 2023 by-election Ward 6,OM,Sinclair COGHILL Ind,0.3,John EDMONDSON LD,Clone
Ward6-CromartyFirth_Highland 2023 by-election Ward 6,OM,John EDMONDSON LD,0.3,John EDMONDSON LD,Clone
Ward6-CromartyFirth_Highland 2023 by-election Ward 6,OM,Martin RATTRAY Ind,0.3,John EDMONDSON LD,Clone
Ward6-CromartyFirth_Highland 2023 by-election Ward 6,OM,Richard James CROSS Ind,0.3,John EDMONDSON LD,Sinclair COGHILL Ind
Ward6-CromartyFirth_Highland 2023 by-election Ward 6,OM,Sinclair COGHILL Ind,0.4,John EDMONDSON LD,Clone
Ward6-CromartyFirth_Highland 2023 by-election Ward 6,OM,John EDMONDSON LD,0.4,John EDMONDSON LD,Clone
Ward6-CromartyFirth_Highland 2023 by-election Ward 6,OM,Sinclair COGHILL Ind,0.5,John EDMONDSON LD,Clone
Ward6-CromartyFirth_highland17-06,OM,Carolyn WILSON Ind,0.1,Carolyn WILSON Ind,Clone
Ward6-CromartyFirth_highland17-06,OM,Carolyn WILSON Ind,0.2,Carolyn WILSON Ind,Clone
Ward6-CromartyFirth_highland17-06,OM,Carolyn WILSON Ind,0.3,Carolyn WILSON Ind,Clone
Ward6-CromartyFirth_highland17-06,OM,Carolyn WILSON Ind,0.4,Carolyn WILSON Ind,Clone
Ward6-DunbarandEastLinton_Ward6.csv,OM,Lyn JARDINE SNP,0.1,Norman HAMPSHIRE Lab,Lyn JARDINE SNP
Ward6-DunbarandEastLinton_Ward6.csv,OM,Lyn JARDINE SNP,0.2,Norman HAMPSHIRE Lab,Lyn JARDINE SNP
Ward6-DunbarandEastLinton_Ward6.csv,OM,Mark JAMES Grn,0.3,Norman HAMPSHIRE Lab,Lyn JARDINE SNP
Ward6-DunbarandEastLinton_Ward6.csv,OM,Lyn JARDINE SNP,0.3,Norman HAMPSHIRE Lab,Lyn JARDINE SNP
Ward6-DunbarandEastLinton_Ward6.csv,OM,Mark JAMES Grn,0.4,Norman HAMPSHIRE Lab,Clone
Ward6-DunbarandEastLinton_Ward6.csv,OM,Lyn JARDINE SNP,0.4,Norman HAMPSHIRE Lab,Clone
Ward6-DunbarandEastLinton_Ward6.csv,OM,Mark JAMES Grn,0.5,Norman HAMPSHIRE Lab,Lyn JARDINE SNP
Ward6-DunbarandEastLinton_Ward6.csv,OM,Lyn JARDINE SNP,0.5,Norman HAMPSHIRE Lab,Clone
Ward6-EastKilbrideSouth_s-lanarks12-06,OM,Archie BUCHANAN SNP,0.4,Archie BUCHANAN SNP,Clone
Ward6-EastKilbrideSouth_s-lanarks17-06,OM,Archie BUCHANAN SNP,0.4,Archie BUCHANAN SNP,Clone
Ward6-EastKilbrideSouth_ward_6_east_kilbride_south_preference_profile,OM,ARCHIE BUCHANAN SNP,0.4,ARCHIE BUCHANAN SNP,Clone
Ward6-ElginCityNorth_file141913,OM,JÃrÃmie FERNANDES SNP,0.4,Sandy KEITH Lab,Clone
Ward6-FauldhouseandtheBreichValley_west lothian2022ward 6,OM,Greg MCCARRA SNP,0.3,Cathy MULDOON Lab,Pauline CLARK SNP
Ward6-FauldhouseandtheBreichValley_west lothian2022ward 6,OM,Cathy MULDOON Lab,0.4,Cathy MULDOON Lab,Clone
Ward6-GartcoshGlenboigandMoodiesburn_Preference Profile Ward 6 Gartcosh Glenboig and Moodiesburn,OM,Michael MCPAKE Lab,0.3,Greg LENNON SNP,Michael MCPAKE Lab
Ward6-GartcoshGlenboigandMoodiesburn_Preference Profile Ward 6 Gartcosh Glenboig and Moodiesburn,OM,Joseph BEEKMAN Lab,0.4,Greg LENNON SNP,Michael MCPAKE Lab
Ward6-GartcoshGlenboigandMoodiesburn_Preference Profile Ward 6 Gartcosh Glenboig and Moodiesburn,OM,Michael MCPAKE Lab,0.4,Greg LENNON SNP,Michael MCPAKE Lab
Ward6-GartcoshGlenboigandMoodiesburn_Preference Profile Ward 6 Gartcosh Glenboig and Moodiesburn,OM,Joseph BEEKMAN Lab,0.5,Greg LENNON SNP,Michael MCPAKE Lab
Ward6-GartcoshGlenboigandMoodiesburn_Preference Profile Ward 6 Gartcosh Glenboig and Moodiesburn,OM,Michael MCPAKE Lab,0.5,Greg LENNON SNP,Clone
Ward6-GartcoshGlenboigandMoodiesburn_n-lanarks17-006,OM,Willie DOOLAN Lab,0.4,Willie DOOLAN Lab,Clone
Ward6-GartcoshGlenboigandMoodiesburn_n-lanarks17-006,OM,Greg LENNON SNP,0.4,Willie DOOLAN Lab,Clone
Ward6-InverclydeSouthWest_PreferenceProfile_Ward-6,OM,Paul CASSIDY Labour and Co-operative Party,0.3,James DAISLEY SNP,Paul CASSIDY Labour and Co-operative Party
Ward6-InverclydeSouthWest_PreferenceProfile_Ward-6,OM,Paul CASSIDY Labour and Co-operative Party,0.4,James DAISLEY SNP,Paul CASSIDY Labour and Co-operative Party
Ward6-InverclydeSouthWest_PreferenceProfile_Ward-6,OM,Paul CASSIDY Labour and Co-operative Party,0.5,James DAISLEY SNP,Clone
Ward6-InverclydeSouthWest_inverclyde12-06,OM,Ciano REBECCHI LD,0.1,Gerry DORRIAN Lab,Innes NELSON SNP
Ward6-InverclydeSouthWest_inverclyde12-06,OM,Ciano REBECCHI LD,0.1,Gerry DORRIAN Lab,Ciano REBECCHI LD
Ward6-InverclydeSouthWest_inverclyde12-06,OM,Innes NELSON SNP,0.1,Gerry DORRIAN Lab,Innes NELSON SNP
Ward6-InverclydeSouthWest_inverclyde12-06,OM,Ciano REBECCHI LD,0.2,Gerry DORRIAN Lab,Ciano REBECCHI LD
Ward6-InverclydeSouthWest_inverclyde12-06,OM,Ciano REBECCHI LD,0.2,Gerry DORRIAN Lab,Ciano REBECCHI LD
Ward6-InverclydeSouthWest_inverclyde12-06,OM,John CROWTHER SNP,0.2,Gerry DORRIAN Lab,Innes NELSON SNP
Ward6-InverclydeSouthWest_inverclyde12-06,OM,Innes NELSON SNP,0.2,Gerry DORRIAN Lab,Innes NELSON SNP
Ward6-InverclydeSouthWest_inverclyde12-06,OM,Ciano REBECCHI LD,0.3,Gerry DORRIAN Lab,Ciano REBECCHI LD
Ward6-InverclydeSouthWest_inverclyde12-06,OM,Ciano REBECCHI LD,0.3,Gerry DORRIAN Lab,Ciano REBECCHI LD
Ward6-InverclydeSouthWest_inverclyde12-06,OM,John CROWTHER SNP,0.3,Gerry DORRIAN Lab,Innes NELSON SNP
Ward6-InverclydeSouthWest_inverclyde12-06,OM,Innes NELSON SNP,0.3,Gerry DORRIAN Lab,Innes NELSON SNP
Ward6-InverclydeSouthWest_inverclyde12-06,OM,Ciano REBECCHI LD,0.4,Gerry DORRIAN Lab,Clone
Ward6-InverclydeSouthWest_inverclyde12-06,OM,Ciano REBECCHI LD,0.4,Gerry DORRIAN Lab,Clone
Ward6-InverclydeSouthWest_inverclyde12-06,OM,Gerry DORRIAN Lab,0.4,Gerry DORRIAN Lab,Clone
Ward6-InverclydeSouthWest_inverclyde12-06,OM,John CROWTHER SNP,0.4,Gerry DORRIAN Lab,Innes NELSON SNP
Ward6-InverclydeSouthWest_inverclyde12-06,OM,Innes NELSON SNP,0.4,Gerry DORRIAN Lab,Clone
Ward6-InverclydeSouthWest_inverclyde12-06,OM,Ciano REBECCHI LD,0.5,Gerry DORRIAN Lab,Clone
Ward6-InverclydeSouthWest_inverclyde12-06,OM,Ciano REBECCHI LD,0.5,Gerry DORRIAN Lab,Clone
Ward6-InverclydeSouthWest_inverclyde12-06,OM,John CROWTHER SNP,0.5,Gerry DORRIAN Lab,Innes NELSON SNP
Ward6-InverclydeSouthWest_inverclyde12-06,OM,Innes NELSON SNP,0.5,Gerry DORRIAN Lab,Clone
Ward6-InverkeithingDalgetyBay_PreferenceProfile_V0001_Ward-6-Inverkeithing-and-Dalgety-Bay_06052022_151927.csv,OM,David BARRATT SNP,0.4,David BARRATT SNP,Clone
Ward6-InverkeithingDalgetyBay_fife17-06.csv,OM,David John BARRATT SNP,0.1,Dave DEMPSEY Con,Alice MCGARRY SNP
Ward6-InverkeithingDalgetyBay_fife17-06.csv,OM,Alice MCGARRY SNP,0.1,Dave DEMPSEY Con,Alice MCGARRY SNP
Ward6-InverkeithingDalgetyBay_fife17-06.csv,OM,David John BARRATT SNP,0.2,Dave DEMPSEY Con,Alice MCGARRY SNP
Ward6-InverkeithingDalgetyBay_fife17-06.csv,OM,Alice MCGARRY SNP,0.2,Dave DEMPSEY Con,Alice MCGARRY SNP
Ward6-InverkeithingDalgetyBay_fife17-06.csv,OM,David John BARRATT SNP,0.3,Dave DEMPSEY Con,Alice MCGARRY SNP
Ward6-InverkeithingDalgetyBay_fife17-06.csv,OM,Alice MCGARRY SNP,0.3,Dave DEMPSEY Con,Alice MCGARRY SNP
Ward6-InverkeithingDalgetyBay_fife17-06.csv,OM,Dave DEMPSEY Con,0.4,Dave DEMPSEY Con,Clone
Ward6-InverkeithingDalgetyBay_fife17-06.csv,OM,David John BARRATT SNP,0.4,Dave DEMPSEY Con,Alice MCGARRY SNP
Ward6-InverkeithingDalgetyBay_fife17-06.csv,OM,Alice MCGARRY SNP,0.4,Dave DEMPSEY Con,Clone
Ward6-InverkeithingDalgetyBay_fife17-06.csv,OM,David John BARRATT SNP,0.5,Dave DEMPSEY Con,Alice MCGARRY SNP
Ward6-InverkeithingDalgetyBay_fife17-06.csv,OM,Alice MCGARRY SNP,0.5,Dave DEMPSEY Con,Clone
Ward6-IrvineValley_Ward6.csv,OM,Sally Jane COGLEY The Rubbish Party,0.4,Beverley Michele CLARK SNP,Sally Jane COGLEY The Rubbish Party
Ward6-IrvineValley_Ward6.csv,OM,Kevin MCGREGOR Labour and Co-operative Party,0.4,Beverley Michele CLARK SNP,Kevin MCGREGOR Labour and Co-operative Party
Ward6-IrvineValley_Ward6.csv,OM,Sally Jane COGLEY The Rubbish Party,0.5,Beverley Michele CLARK SNP,Clone
Ward6-IrvineValley_Ward6.csv,OM,Kevin MCGREGOR Labour and Co-operative Party,0.5,Beverley Michele CLARK SNP,Clone
Ward6-Kyle_s-ayrshire12-06,OM,John ALLAN SNP,0.5,Andy CAMPBELL Lab,Clone
Ward6-Kyle_south ayrshire2022ward 6,OM,Duncan TOWNSON Lab,0.1,Stephen FERRY Con,Duncan TOWNSON Lab
Ward6-Kyle_south ayrshire2022ward 6,OM,Duncan TOWNSON Lab,0.2,Stephen FERRY Con,Duncan TOWNSON Lab
Ward6-Kyle_south ayrshire2022ward 6,OM,Julie DETTBARN SNP,0.2,Stephen FERRY Con,Julie DETTBARN SNP
Ward6-Kyle_south ayrshire2022ward 6,OM,Duncan TOWNSON Lab,0.3,Stephen FERRY Con,Duncan TOWNSON Lab
Ward6-Kyle_south ayrshire2022ward 6,OM,Julie DETTBARN SNP,0.3,Stephen FERRY Con,Julie DETTBARN SNP
Ward6-Kyle_south ayrshire2022ward 6,OM,Duncan TOWNSON Lab,0.4,Stephen FERRY Con,Duncan TOWNSON Lab
Ward6-Kyle_south ayrshire2022ward 6,OM,Julie DETTBARN SNP,0.4,Stephen FERRY Con,Julie DETTBARN SNP
Ward6-Kyle_south ayrshire2022ward 6,OM,Julie DETTBARN SNP,0.5,Stephen FERRY Con,Clone
Ward6-LenzieKirkintillochSouth_ward6.csv,OM,Gillian RENWICK SNP,0.3,Callum MCNALLY Labour and Co-operative Party,Gillian RENWICK SNP
Ward6-LenzieKirkintillochSouth_ward6.csv,OM,Gillian RENWICK SNP,0.3,Callum MCNALLY Labour and Co-operative Party,Gillian RENWICK SNP
Ward6-LenzieKirkintillochSouth_ward6.csv,OM,Gillian RENWICK SNP,0.4,Callum MCNALLY Labour and Co-operative Party,Gillian RENWICK SNP
Ward6-LenzieKirkintillochSouth_ward6.csv,OM,Gillian RENWICK SNP,0.4,Callum MCNALLY Labour and Co-operative Party,Gillian RENWICK SNP
Ward6-LenzieKirkintillochSouth_ward6.csv,OM,Gillian RENWICK SNP,0.5,Callum MCNALLY Labour and Co-operative Party,Clone
Ward6-LenzieKirkintillochSouth_ward6.csv,OM,Gillian RENWICK SNP,0.5,Callum MCNALLY Labour and Co-operative Party,Clone
Ward6-LerwickSouth_ward-6-lerwick-south-preference-profile,OM,Dennis LEASK Ind,0.1,Dennis LEASK Ind,Clone
Ward6-LerwickSouth_ward-6-lerwick-south-preference-profile,OM,Dennis LEASK Ind,0.2,Dennis LEASK Ind,Clone
Ward6-LerwickSouth_ward-6-lerwick-south-preference-profile,OM,Dennis LEASK Ind,0.3,Dennis LEASK Ind,Clone
Ward6-LerwickSouth_ward-6-lerwick-south-preference-profile,OM,Dennis LEASK Ind,0.4,Dennis LEASK Ind,Clone
Ward6-MidBerwickshire_sc borders2022ward 6,OM,John GREENWELL Con,0.4,John GREENWELL Con,Clone
Ward6-MidlothianSouth_ward_6_midlothian_south_dalkeith_preference_profile_open_from_within_ms_word_or_similar,OM,Hazel FLANAGAN Lab,0.3,Ellen SCOTT SNP,Kelly DRUMMOND Lab
Ward6-MidlothianSouth_ward_6_midlothian_south_dalkeith_preference_profile_open_from_within_ms_word_or_similar,OM,Kelly DRUMMOND Lab,0.3,Ellen SCOTT SNP,Kelly DRUMMOND Lab
Ward6-MidlothianSouth_ward_6_midlothian_south_dalkeith_preference_profile_open_from_within_ms_word_or_similar,OM,Hazel FLANAGAN Lab,0.4,Ellen SCOTT SNP,Kelly DRUMMOND Lab
Ward6-MidlothianSouth_ward_6_midlothian_south_dalkeith_preference_profile_open_from_within_ms_word_or_similar,OM,Ellen SCOTT SNP,0.4,Ellen SCOTT SNP,Clone
Ward6-MidlothianSouth_ward_6_midlothian_south_dalkeith_preference_profile_open_from_within_ms_word_or_similar,OM,Kelly DRUMMOND Lab,0.4,Ellen SCOTT SNP,Clone
Ward6-PaisleySoutheast_Preference_profile_for_Ward_6_Paisley_Southeast_copy,OM,Bruce MACFARLANE SNP,0.3,Bruce MACFARLANE SNP,Clone
Ward6-PaisleySoutheast_Preference_profile_for_Ward_6_Paisley_Southeast_copy,OM,Bruce MACFARLANE SNP,0.4,Bruce MACFARLANE SNP,Clone
Ward6-PaisleySoutheast_renfs17-06,OM,Marie MCGURK SNP,0.3,Marie MCGURK SNP,Clone
Ward6-PaisleySoutheast_renfs17-06,OM,Marie MCGURK SNP,0.4,Marie MCGURK SNP,Clone
Ward6-PeterheadSouthandCruden_aberdeenshire17-06.csv,OM,Alan FAKLEY Con,0.1,Stephen William SMITH SNP,Alan FAKLEY Con
