file,candidate_cloned,percent,numCands,om,avg,pm
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT5.csv,frozenset({'VALLIE BROWN'}),0.8,5,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT5.csv,"frozenset({""NOMVULA O'MEARA""})",0.8,5,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT5.csv,none,0.9,4,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT5.csv,frozenset({'DEAN PRESTON'}),0.9,5,Clone,Clone,Clone
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT5.csv,frozenset({'DANIEL LANDRY'}),0.9,5,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT5.csv,frozenset({'VALLIE BROWN'}),0.9,5,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT5.csv,"frozenset({""NOMVULA O'MEARA""})",0.9,5,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,none,0.1,9,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'ERIC MAR'}),0.1,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'GEORGE FLAMIK'}),0.1,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,"frozenset({""SHERMAN R. D''SILVA""})",0.1,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'FIDEL CHRYS GAKUBA'}),0.1,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'NICHOLAS C. BELLONI'}),0.1,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'ALICIA WANG'}),0.1,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'BRIAN J. LARKIN'}),0.1,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'SUE LEE'}),0.1,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'JASON JUNGREIS'}),0.1,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,none,0.2,9,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'ERIC MAR'}),0.2,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'GEORGE FLAMIK'}),0.2,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,"frozenset({""SHERMAN R. D''SILVA""})",0.2,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'FIDEL CHRYS GAKUBA'}),0.2,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'NICHOLAS C. BELLONI'}),0.2,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'ALICIA WANG'}),0.2,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'BRIAN J. LARKIN'}),0.2,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'SUE LEE'}),0.2,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'JASON JUNGREIS'}),0.2,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,none,0.3,9,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'ERIC MAR'}),0.3,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'GEORGE FLAMIK'}),0.3,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,"frozenset({""SHERMAN R. D''SILVA""})",0.3,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'FIDEL CHRYS GAKUBA'}),0.3,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'NICHOLAS C. BELLONI'}),0.3,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'ALICIA WANG'}),0.3,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'BRIAN J. LARKIN'}),0.3,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'SUE LEE'}),0.3,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'JASON JUNGREIS'}),0.3,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,none,0.4,9,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'ERIC MAR'}),0.4,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'GEORGE FLAMIK'}),0.4,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,"frozenset({""SHERMAN R. D''SILVA""})",0.4,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'FIDEL CHRYS GAKUBA'}),0.4,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'NICHOLAS C. BELLONI'}),0.4,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'ALICIA WANG'}),0.4,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'BRIAN J. LARKIN'}),0.4,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'SUE LEE'}),0.4,10,SUE LEE,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'JASON JUNGREIS'}),0.4,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,none,0.5,9,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'ERIC MAR'}),0.5,10,Clone,Clone,Clone
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'GEORGE FLAMIK'}),0.5,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,"frozenset({""SHERMAN R. D''SILVA""})",0.5,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'FIDEL CHRYS GAKUBA'}),0.5,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'NICHOLAS C. BELLONI'}),0.5,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'ALICIA WANG'}),0.5,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'BRIAN J. LARKIN'}),0.5,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'SUE LEE'}),0.5,10,Clone,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'JASON JUNGREIS'}),0.5,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,none,0.6,9,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'ERIC MAR'}),0.6,10,Clone,Clone,Clone
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'GEORGE FLAMIK'}),0.6,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,"frozenset({""SHERMAN R. D''SILVA""})",0.6,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'FIDEL CHRYS GAKUBA'}),0.6,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'NICHOLAS C. BELLONI'}),0.6,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'ALICIA WANG'}),0.6,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'BRIAN J. LARKIN'}),0.6,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'SUE LEE'}),0.6,10,Clone,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'JASON JUNGREIS'}),0.6,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,none,0.7,9,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'ERIC MAR'}),0.7,10,Clone,Clone,Clone
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'GEORGE FLAMIK'}),0.7,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,"frozenset({""SHERMAN R. D''SILVA""})",0.7,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'FIDEL CHRYS GAKUBA'}),0.7,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'NICHOLAS C. BELLONI'}),0.7,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'ALICIA WANG'}),0.7,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'BRIAN J. LARKIN'}),0.7,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'SUE LEE'}),0.7,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'JASON JUNGREIS'}),0.7,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,none,0.8,9,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'ERIC MAR'}),0.8,10,Clone,Clone,Clone
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'GEORGE FLAMIK'}),0.8,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,"frozenset({""SHERMAN R. D''SILVA""})",0.8,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'FIDEL CHRYS GAKUBA'}),0.8,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'NICHOLAS C. BELLONI'}),0.8,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'ALICIA WANG'}),0.8,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'BRIAN J. LARKIN'}),0.8,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'SUE LEE'}),0.8,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'JASON JUNGREIS'}),0.8,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,none,0.9,9,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'ERIC MAR'}),0.9,10,Clone,Clone,Clone
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'GEORGE FLAMIK'}),0.9,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,"frozenset({""SHERMAN R. D''SILVA""})",0.9,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'FIDEL CHRYS GAKUBA'}),0.9,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'NICHOLAS C. BELLONI'}),0.9,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'ALICIA WANG'}),0.9,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'BRIAN J. LARKIN'}),0.9,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'SUE LEE'}),0.9,10,ERIC MAR,ERIC MAR,ERIC MAR
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,frozenset({'JASON JUNGREIS'}),0.9,10,ERIC MAR,ERIC MAR,ERIC MAR
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,none,0.1,2,James F. Reilly,James F. Reilly,James F. Reilly
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,frozenset({'James F. Reilly'}),0.1,3,James F. Reilly,James F. Reilly,James F. Reilly
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,frozenset({'Alex Amoroso'}),0.1,3,James F. Reilly,James F. Reilly,James F. Reilly
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,none,0.2,2,James F. Reilly,James F. Reilly,James F. Reilly
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,frozenset({'James F. Reilly'}),0.2,3,James F. Reilly,James F. Reilly,James F. Reilly
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,frozenset({'Alex Amoroso'}),0.2,3,James F. Reilly,James F. Reilly,James F. Reilly
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,none,0.3,2,James F. Reilly,James F. Reilly,James F. Reilly
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,frozenset({'James F. Reilly'}),0.3,3,James F. Reilly,James F. Reilly,James F. Reilly
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,frozenset({'Alex Amoroso'}),0.3,3,James F. Reilly,James F. Reilly,James F. Reilly
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,none,0.4,2,James F. Reilly,James F. Reilly,James F. Reilly
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,frozenset({'James F. Reilly'}),0.4,3,James F. Reilly,James F. Reilly,James F. Reilly
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,frozenset({'Alex Amoroso'}),0.4,3,James F. Reilly,James F. Reilly,James F. Reilly
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,none,0.5,2,James F. Reilly,James F. Reilly,James F. Reilly
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,frozenset({'James F. Reilly'}),0.5,3,Clone,Clone,Clone
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,frozenset({'Alex Amoroso'}),0.5,3,James F. Reilly,James F. Reilly,James F. Reilly
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,none,0.6,2,James F. Reilly,James F. Reilly,James F. Reilly
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,frozenset({'James F. Reilly'}),0.6,3,Clone,Clone,Clone
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,frozenset({'Alex Amoroso'}),0.6,3,James F. Reilly,James F. Reilly,James F. Reilly
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,none,0.7,2,James F. Reilly,James F. Reilly,James F. Reilly
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,frozenset({'James F. Reilly'}),0.7,3,Clone,Clone,Clone
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,frozenset({'Alex Amoroso'}),0.7,3,James F. Reilly,James F. Reilly,James F. Reilly
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,none,0.8,2,James F. Reilly,James F. Reilly,James F. Reilly
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,frozenset({'James F. Reilly'}),0.8,3,Clone,Clone,Clone
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,frozenset({'Alex Amoroso'}),0.8,3,James F. Reilly,James F. Reilly,James F. Reilly
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,none,0.9,2,James F. Reilly,James F. Reilly,James F. Reilly
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,frozenset({'James F. Reilly'}),0.9,3,Clone,Clone,Clone
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,frozenset({'Alex Amoroso'}),0.9,3,James F. Reilly,James F. Reilly,James F. Reilly
NewYorkCity_06222021_DEMCouncilMember27thCouncilDistrict.csv,none,0.1,12,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams
NewYorkCity_06222021_DEMCouncilMember27thCouncilDistrict.csv,frozenset({'Marie M. Adam-Ovide'}),0.1,13,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams
NewYorkCity_06222021_DEMCouncilMember27thCouncilDistrict.csv,frozenset({'Leroy Gadsden'}),0.1,13,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams
NewYorkCity_06222021_DEMCouncilMember27thCouncilDistrict.csv,frozenset({'Al-Hassan Kanu'}),0.1,13,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams
NewYorkCity_06222021_DEMCouncilMember27thCouncilDistrict.csv,frozenset({'Kerryanne C. Burke'}),0.1,13,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams
NewYorkCity_06222021_DEMCouncilMember27thCouncilDistrict.csv,frozenset({'James J. Johnson'}),0.1,13,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams
NewYorkCity_06222021_DEMCouncilMember27thCouncilDistrict.csv,frozenset({'Nantasha M. Williams'}),0.1,13,Clone,Clone,Clone
NewYorkCity_06222021_DEMCouncilMember27thCouncilDistrict.csv,frozenset({'Linda Guillebeaux'}),0.1,13,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams
NewYorkCity_06222021_DEMCouncilMember27thCouncilDistrict.csv,frozenset({'Jermaine Sean Smith'}),0.1,13,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams
NewYorkCity_06222021_DEMCouncilMember27thCouncilDistrict.csv,frozenset({'Jason Myles Clark'}),0.1,13,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams
NewYorkCity_06222021_DEMCouncilMember27thCouncilDistrict.csv,frozenset({'Rene A. Hill'}),0.1,13,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams
NewYorkCity_06222021_DEMCouncilMember27thCouncilDistrict.csv,frozenset({'Harold C. Miller Jr.'}),0.1,13,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams
NewYorkCity_06222021_DEMCouncilMember27thCouncilDistrict.csv,frozenset({'Anthony Rivers'}),0.1,13,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams
NewYorkCity_06222021_DEMCouncilMember27thCouncilDistrict.csv,none,0.2,12,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams
NewYorkCity_06222021_DEMCouncilMember27thCouncilDistrict.csv,frozenset({'Marie M. Adam-Ovide'}),0.2,13,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,none,0.1,8,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'April Somboun'}),0.1,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'Stu Sherman'}),0.1,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'Elizabeth E. Adams'}),0.1,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'Toba Potosky'}),0.1,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'Ben Solotaire'}),0.1,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'Sabrina N. Gates'}),0.1,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'Lincoln Restler'}),0.1,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'Victoria E. Cambranes'}),0.1,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,none,0.2,8,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'April Somboun'}),0.2,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'Stu Sherman'}),0.2,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'Elizabeth E. Adams'}),0.2,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'Toba Potosky'}),0.2,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'Ben Solotaire'}),0.2,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'Sabrina N. Gates'}),0.2,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'Lincoln Restler'}),0.2,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'Victoria E. Cambranes'}),0.2,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,none,0.3,8,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'April Somboun'}),0.3,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'Stu Sherman'}),0.3,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'Elizabeth E. Adams'}),0.3,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'Toba Potosky'}),0.3,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'Ben Solotaire'}),0.3,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'Sabrina N. Gates'}),0.3,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'Lincoln Restler'}),0.3,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'Victoria E. Cambranes'}),0.3,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,none,0.4,8,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'April Somboun'}),0.4,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'Stu Sherman'}),0.4,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'Elizabeth E. Adams'}),0.4,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'Toba Potosky'}),0.4,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'Ben Solotaire'}),0.4,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,frozenset({'Sabrina N. Gates'}),0.4,9,Lincoln Restler,Lincoln Restler,Lincoln Restler
